SA1_CODE_2021,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_Non_Indig_M,A_0_4_Non_Indig_F,A_0_4_Non_Indig_P,A_0_4_Indig_status_ns_M,A_0_4_Indig_status_ns_F,A_0_4_Indig_status_ns_P,A_0_4_Tot_M,A_0_4_Tot_F,A_0_4_Tot_P,A_5_9_Indig_M,A_5_9_Indig_F,A_5_9_Indig_P,A_5_9_Non_Indig_M,A_5_9_Non_Indig_F,A_5_9_Non_Indig_P,A_5_9_Indig_status_ns_M,A_5_9_Indig_status_ns_F,A_5_9_Indig_status_ns_P,A_5_9_Tot_M,A_5_9_Tot_F,A_5_9_Tot_P,A_10_14_Indig_M,A_10_14_Indig_F,A_10_14_Indig_P,A_10_14_Non_Indig_M,A_10_14_Non_Indig_F,A_10_14_Non_Indig_P,A_10_14_Indig_status_ns_M,A_10_14_Indig_status_ns_F,A_10_14_Indig_status_ns_P,A_10_14_Tot_M,A_10_14_Tot_F,A_10_14_Tot_P,A_15_19_Indig_M,A_15_19_Indig_F,A_15_19_Indig_P,A_15_19_Non_Indig_M,A_15_19_Non_Indig_F,A_15_19_Non_Indig_P,A_15_19_Indig_status_ns_M,A_15_19_Indig_status_ns_F,A_15_19_Indig_status_ns_P,A_15_19_Tot_M,A_15_19_Tot_F,A_15_19_Tot_P,A_20_24_Indig_M,A_20_24_Indig_F,A_20_24_Indig_P,A_20_24_Non_Indig_M,A_20_24_Non_Indig_F,A_20_24_Non_Indig_P,A_20_24_Indig_status_ns_M,A_20_24_Indig_status_ns_F,A_20_24_Indig_status_ns_P,A_20_24_Tot_M,A_20_24_Tot_F,A_20_24_Tot_P,A_25_29_Indig_M,A_25_29_Indig_F,A_25_29_Indig_P,A_25_29_Non_Indig_M,A_25_29_Non_Indig_F,A_25_29_Non_Indig_P,A_25_29_Indig_status_ns_M,A_25_29_Indig_status_ns_F,A_25_29_Indig_status_ns_P,A_25_29_Tot_M,A_25_29_Tot_F,A_25_29_Tot_P,A_30_34_Indig_M,A_30_34_Indig_F,A_30_34_Indig_P,A_30_34_Non_Indig_M,A_30_34_Non_Indig_F,A_30_34_Non_Indig_P,A_30_34_Indig_status_ns_M,A_30_34_Indig_status_ns_F,A_30_34_Indig_status_ns_P,A_30_34_Tot_M,A_30_34_Tot_F,A_30_34_Tot_P,A_35_39_Indig_M,A_35_39_Indig_F,A_35_39_Indig_P,A_35_39_Non_Indig_M,A_35_39_Non_Indig_F,A_35_39_Non_Indig_P,A_35_39_Indig_status_ns_M,A_35_39_Indig_status_ns_F,A_35_39_Indig_status_ns_P,A_35_39_Tot_M,A_35_39_Tot_F,A_35_39_Tot_P,A_40_44_Indig_M,A_40_44_Indig_F,A_40_44_Indig_P,A_40_44_Non_Indig_M,A_40_44_Non_Indig_F,A_40_44_Non_Indig_P,A_40_44_Indig_status_ns_M,A_40_44_Indig_status_ns_F,A_40_44_Indig_status_ns_P,A_40_44_Tot_M,A_40_44_Tot_F,A_40_44_Tot_P,A_45_49_Indig_M,A_45_49_Indig_F,A_45_49_Indig_P,A_45_49_Non_Indig_M,A_45_49_Non_Indig_F,A_45_49_Non_Indig_P,A_45_49_Indig_status_ns_M,A_45_49_Indig_status_ns_F,A_45_49_Indig_status_ns_P,A_45_49_Tot_M,A_45_49_Tot_F,A_45_49_Tot_P,A_50_54_Indig_M,A_50_54_Indig_F,A_50_54_Indig_P,A_50_54_Non_Indig_M,A_50_54_Non_Indig_F,A_50_54_Non_Indig_P,A_50_54_Indig_status_ns_M,A_50_54_Indig_status_ns_F,A_50_54_Indig_status_ns_P,A_50_54_Tot_M,A_50_54_Tot_F,A_50_54_Tot_P,A_55_59_Indig_M,A_55_59_Indig_F,A_55_59_Indig_P,A_55_59_Non_Indig_M,A_55_59_Non_Indig_F,A_55_59_Non_Indig_P,A_55_59_Indig_status_ns_M,A_55_59_Indig_status_ns_F,A_55_59_Indig_status_ns_P,A_55_59_Tot_M,A_55_59_Tot_F,A_55_59_Tot_P,A_60_64_Indig_M,A_60_64_Indig_F,A_60_64_Indig_P,A_60_64_Non_Indig_M,A_60_64_Non_Indig_F,A_60_64_Non_Indig_P,A_60_64_Indig_status_ns_M,A_60_64_Indig_status_ns_F,A_60_64_Indig_status_ns_P,A_60_64_Tot_M,A_60_64_Tot_F,A_60_64_Tot_P,A_65_and_over_Indig_M,A_65_and_over_Indig_F,A_65_and_over_Indig_P,A_65_and_over_Non_Indig_M,A_65_and_over_Non_Indig_F,A_65_and_over_Non_Indig_P,A_65_and_over_Indig_stat_ns_M,A_65_and_over_Indig_stat_ns_F,A_65_and_over_Indig_stat_ns_P,A_65_and_over_Tot_M,A_65_and_over_Tot_F,A_65_and_over_Tot_P,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_Non_Indig_M,Tot_Non_Indig_F,Tot_Non_Indig_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50704118409,0,0,0,14,12,23,0,0,5,12,12,26,0,0,0,17,11,23,0,0,0,17,11,23,0,0,0,22,6,29,0,0,0,22,6,29,0,0,0,20,21,39,0,0,0,20,21,39,0,0,0,9,10,17,0,0,0,9,10,16,0,0,0,10,9,14,0,0,0,10,7,17,0,0,0,14,14,28,0,0,0,14,14,28,0,0,0,10,13,23,0,0,0,10,16,27,0,0,0,15,26,43,0,0,0,15,26,43,0,0,0,14,18,30,0,0,0,14,18,30,0,0,0,19,18,39,0,0,0,19,18,39,0,0,0,18,20,34,0,0,0,15,19,41,0,0,0,16,18,31,0,0,6,15,20,35,0,0,0,54,65,120,0,0,0,57,65,124,0,0,0,251,253,502,6,9,11,257,258,519
50704118410,0,0,0,13,16,31,0,0,0,13,16,31,0,0,0,12,21,33,0,0,0,12,21,33,0,0,0,11,16,25,0,0,0,11,16,25,0,0,0,33,14,50,0,0,0,33,14,50,0,0,0,22,17,36,0,0,0,22,17,36,0,0,0,15,13,28,0,0,0,15,13,28,0,0,0,8,8,19,0,0,0,8,6,17,0,0,0,10,16,32,0,0,0,13,16,33,0,0,0,15,11,24,0,0,0,15,11,24,0,0,0,15,19,37,0,0,0,15,19,37,0,0,0,17,25,45,0,0,0,17,25,45,0,0,0,25,25,45,0,0,0,25,25,45,0,0,0,14,8,29,0,0,0,14,8,29,0,0,0,29,33,59,0,0,0,31,33,60,0,0,0,230,249,487,0,0,3,234,252,486
50704118411,0,0,0,10,6,14,0,0,0,10,6,14,0,0,0,16,15,26,0,0,0,16,15,26,0,0,6,15,9,22,0,0,0,13,9,25,0,0,0,11,14,28,0,0,0,11,14,28,0,0,0,14,8,21,0,0,0,14,8,21,0,0,0,0,3,11,0,0,0,4,3,9,0,0,0,5,10,17,0,0,0,5,10,17,0,0,0,11,15,26,0,0,0,11,15,26,0,0,0,10,9,25,0,0,0,10,10,23,0,0,0,13,17,34,0,0,0,13,17,34,0,0,0,19,13,31,0,0,0,19,10,33,0,0,0,13,11,22,0,0,0,13,11,22,0,0,0,15,7,17,0,0,0,15,7,17,0,0,0,36,38,74,0,3,3,36,38,75,0,0,5,182,178,362,0,3,6,189,185,372
50704118412,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,8,10,15,0,0,0,8,10,15,0,0,0,11,4,14,0,0,0,11,4,14,0,0,0,4,4,11,0,0,0,4,4,11,0,0,0,6,4,14,0,0,0,6,4,14,0,0,0,5,3,10,0,0,0,5,3,10,0,0,0,0,5,8,0,0,0,0,5,8,0,0,0,11,8,13,0,0,0,11,8,13,0,0,0,4,5,6,0,0,0,4,5,6,0,0,0,4,6,15,0,0,0,4,6,15,0,0,0,10,7,14,0,0,0,10,7,14,0,0,0,7,9,19,0,0,0,7,9,19,0,0,0,30,19,55,0,0,0,30,19,55,0,0,0,95,98,191,0,0,0,95,98,191
50704118413,0,0,0,6,9,15,0,0,0,6,11,14,0,0,0,3,11,16,0,0,0,3,11,16,0,0,0,17,12,24,0,0,0,17,12,24,0,0,0,10,12,26,0,0,0,10,12,26,0,0,0,4,11,17,0,0,0,4,13,18,0,0,0,9,10,17,0,0,0,9,10,17,0,0,0,12,7,18,0,0,0,10,7,23,0,0,0,10,8,17,0,0,0,10,8,17,0,0,0,10,4,13,0,0,0,10,4,13,0,0,0,10,12,28,0,0,0,10,12,28,0,0,0,6,14,20,0,0,0,6,14,20,0,0,0,11,8,19,0,0,0,11,8,19,0,0,0,16,11,26,0,0,0,16,15,29,0,0,0,34,33,63,0,0,0,28,33,66,0,0,0,151,166,318,0,3,3,155,166,319
50704118414,0,0,0,5,7,12,0,0,0,5,7,12,0,0,0,4,13,14,0,0,0,4,13,14,0,0,0,14,14,23,0,0,0,14,14,23,0,0,0,8,19,26,0,0,0,8,19,26,0,0,0,13,8,21,0,0,0,11,8,22,0,0,0,5,3,5,0,0,0,5,3,5,0,0,0,7,7,9,0,0,0,7,7,9,0,0,0,3,11,12,0,0,0,3,11,12,0,0,0,6,5,15,0,0,0,6,5,15,0,0,0,6,8,25,0,0,0,6,8,25,0,0,0,17,20,38,0,0,0,17,20,38,0,0,0,12,21,29,0,0,0,12,21,29,0,0,0,11,18,35,0,0,0,11,19,33,0,0,0,39,28,67,0,0,0,41,28,64,0,0,0,152,171,329,0,0,0,157,172,326
50704118415,0,0,0,5,3,5,0,0,0,5,3,5,0,0,0,11,7,21,0,0,0,11,7,21,0,0,0,9,0,11,0,0,0,9,0,11,0,0,0,13,11,17,0,0,0,13,11,17,0,0,0,8,10,19,0,0,0,8,10,19,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,10,12,0,0,0,5,10,12,0,0,0,9,8,14,0,0,0,9,8,14,0,0,0,9,4,12,0,0,0,9,4,12,0,0,0,5,5,13,0,0,0,5,5,13,0,0,0,8,12,21,0,0,0,8,12,21,0,0,0,9,8,19,0,0,0,9,8,19,0,0,0,8,14,23,0,0,0,8,14,23,0,0,0,24,30,56,0,0,0,24,30,56,0,0,0,121,132,251,0,0,0,121,132,251
50704118416,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,7,0,11,0,0,0,7,0,11,0,0,0,12,14,24,0,0,0,12,14,24,0,0,0,6,15,20,0,0,0,6,15,20,0,0,0,10,9,13,0,0,0,10,9,13,0,0,0,5,0,10,0,0,0,5,0,10,0,0,0,6,0,3,0,0,0,6,3,8,0,0,0,6,3,9,0,0,0,6,3,9,0,0,0,3,16,18,0,0,0,3,16,18,0,0,0,10,4,16,0,0,0,10,4,16,0,0,0,9,9,21,0,0,0,9,9,21,0,0,0,10,9,16,0,0,0,10,9,16,0,0,0,8,14,22,0,0,0,8,14,22,0,0,0,20,25,52,0,0,0,24,29,56,0,0,0,115,120,239,0,0,0,120,124,241
50704118417,0,0,0,7,3,11,0,0,0,7,5,9,0,0,0,8,3,13,0,0,0,8,3,13,0,0,0,10,10,21,0,0,0,9,10,20,0,0,0,11,11,29,0,0,0,11,11,29,0,0,0,10,8,19,0,0,0,10,8,19,0,0,0,5,4,13,0,0,0,5,4,13,0,0,0,3,7,16,0,0,0,3,7,16,0,0,0,16,6,22,0,0,0,16,9,17,0,0,0,7,5,8,0,0,0,7,5,8,0,0,0,6,14,20,0,0,0,6,16,19,0,0,0,14,14,26,0,0,0,14,14,26,0,0,0,5,8,17,0,0,0,5,8,17,0,0,0,10,15,28,0,0,0,10,15,28,0,0,0,23,20,41,0,0,0,23,20,47,0,3,3,144,123,266,0,3,3,140,126,270
50704118418,0,0,0,18,9,24,0,0,0,18,9,24,0,0,0,22,18,41,0,0,0,20,18,39,0,0,0,31,25,54,0,0,0,31,25,54,0,0,0,11,17,27,0,0,0,11,17,27,0,0,0,18,19,35,0,0,0,16,19,32,0,0,0,21,12,35,0,0,0,22,12,36,0,0,0,16,19,28,0,0,0,16,19,28,0,0,0,17,18,39,0,0,4,19,19,41,0,0,0,19,20,38,0,0,0,19,20,38,0,0,0,10,7,18,0,0,0,10,7,18,0,0,0,21,22,41,0,0,0,21,22,41,0,0,0,12,14,28,0,3,3,14,18,33,0,0,0,18,28,49,0,0,0,18,28,49,0,0,0,69,61,132,0,0,0,69,61,136,0,0,0,300,291,592,7,4,13,302,297,595
50705118601,0,0,5,6,9,18,0,0,0,4,7,22,0,0,0,10,16,21,0,3,0,11,16,24,0,0,0,0,15,15,0,0,4,6,16,17,0,0,0,11,7,21,0,0,3,16,5,21,0,0,0,12,12,18,0,0,0,12,12,22,0,0,0,6,10,16,0,0,4,8,14,20,0,0,0,13,5,19,0,0,0,13,10,22,0,0,0,7,8,11,7,0,5,9,7,17,0,0,0,3,9,14,0,0,0,9,9,14,0,0,0,14,9,18,0,0,3,11,12,25,0,0,0,16,8,26,0,0,0,16,8,26,3,0,3,19,14,34,0,0,0,20,14,33,0,0,0,6,6,17,0,0,0,6,8,17,0,0,0,40,40,77,0,0,0,41,40,80,3,4,13,163,171,331,11,12,20,177,178,360
50705118602,0,3,3,4,12,17,0,0,0,12,11,21,0,0,5,17,6,30,0,0,0,17,12,28,7,0,10,18,16,35,0,0,0,25,14,44,3,0,0,19,14,33,0,0,0,19,16,38,0,0,0,18,10,23,0,0,0,13,7,26,0,0,0,5,8,19,0,0,4,13,12,21,0,0,0,10,8,22,4,0,4,13,11,24,3,0,3,13,14,32,0,0,0,18,18,36,0,0,0,11,22,34,0,0,0,14,22,32,0,0,0,16,16,31,0,0,0,16,18,32,0,0,0,18,13,30,0,0,0,16,18,32,0,0,0,12,11,25,0,0,0,12,14,25,0,0,0,21,14,37,0,0,0,21,17,37,0,0,0,45,57,103,3,4,3,49,59,109,15,11,30,230,229,459,11,8,20,255,249,505
50705118603,0,5,3,14,10,20,0,4,4,16,13,29,0,5,5,9,5,13,0,0,3,11,8,20,0,0,0,10,19,25,0,0,0,10,19,23,0,0,0,16,13,23,4,0,4,19,13,28,0,0,0,8,7,18,0,4,0,8,8,17,0,0,3,15,6,20,0,3,3,14,7,24,0,0,3,9,13,16,3,5,3,10,11,30,0,0,0,14,17,26,0,0,0,14,14,29,0,0,0,5,16,15,0,0,0,5,16,23,0,0,0,3,10,19,0,3,3,3,14,22,0,0,0,13,8,18,0,0,0,9,8,20,0,0,0,12,11,16,0,0,5,14,10,17,0,0,0,8,11,22,0,0,0,8,11,22,0,0,0,46,38,84,3,4,4,45,48,94,5,8,12,178,169,342,15,16,36,199,194,391
50705118604,5,0,5,11,11,24,0,3,4,19,17,31,0,0,0,10,4,19,0,5,6,13,11,25,0,0,4,13,18,32,0,4,6,18,23,35,0,3,3,11,8,21,0,0,0,11,13,22,0,0,5,11,10,20,0,0,0,10,11,22,0,0,0,12,10,26,0,0,4,17,12,32,0,4,4,14,17,26,3,3,3,22,18,34,0,0,0,14,16,29,0,0,0,16,14,30,0,0,0,14,9,17,0,0,0,14,9,17,0,0,0,8,8,20,0,0,0,8,6,19,0,0,0,12,19,30,0,0,0,9,19,27,0,0,0,18,20,36,0,0,0,23,20,40,0,0,0,26,16,39,0,0,0,26,14,43,0,0,0,65,94,156,0,4,5,65,95,159,6,11,17,240,259,505,16,18,30,260,290,548
50705118605,3,0,3,22,12,28,0,0,6,19,16,38,0,0,0,22,10,34,4,0,9,25,11,41,3,0,3,21,17,40,0,3,4,24,22,46,0,0,3,16,23,37,0,0,3,13,28,40,5,0,6,10,7,21,0,0,0,13,9,23,0,0,0,11,12,16,0,0,0,9,15,25,0,0,0,13,16,33,0,0,3,18,20,36,0,0,0,16,23,38,0,0,5,20,23,42,0,0,0,12,20,33,0,0,0,12,22,36,0,0,0,19,20,37,0,0,0,18,20,41,0,0,4,12,14,26,0,0,0,9,19,30,0,0,0,11,13,29,0,0,0,11,14,29,0,0,0,20,19,39,0,0,0,20,19,39,0,0,0,51,48,106,0,0,0,51,51,105,14,9,17,257,257,516,15,12,30,280,279,565
50705118606,0,3,7,11,9,17,0,0,0,12,12,25,0,0,0,14,9,21,0,0,0,16,6,26,6,0,3,6,8,14,0,0,0,12,14,20,0,0,0,10,14,26,0,0,0,10,15,28,0,0,0,11,7,23,3,0,3,15,7,28,6,0,6,8,16,21,0,0,0,9,16,27,3,3,3,10,9,17,0,0,0,8,11,22,0,0,0,5,7,14,0,0,4,9,11,16,6,3,5,4,12,18,0,0,0,8,11,22,0,0,0,0,12,12,0,0,0,0,14,14,0,0,0,25,18,43,0,0,0,25,18,43,0,0,0,14,15,31,0,0,0,19,15,29,0,0,0,16,18,32,0,0,0,16,18,32,0,3,4,33,49,79,6,0,3,38,53,86,13,14,35,170,204,367,8,9,16,193,225,417
50705118607,0,0,0,10,14,26,0,0,0,10,17,26,0,0,0,6,6,10,0,0,0,5,6,10,0,0,0,9,9,12,0,0,0,9,5,19,0,0,0,8,9,15,3,0,3,9,9,16,0,3,4,8,7,21,0,0,0,12,10,25,0,0,3,8,10,23,0,0,0,11,8,21,0,0,0,13,12,24,0,0,0,13,16,23,0,0,0,4,0,6,0,0,0,4,0,6,0,0,0,3,12,18,0,0,0,9,12,19,0,0,0,4,6,14,0,0,3,3,11,13,0,0,0,7,13,17,0,0,0,7,10,16,0,0,0,11,12,24,0,0,0,13,12,27,0,0,0,12,10,19,0,0,0,12,10,19,0,0,0,24,28,50,0,0,0,25,28,52,4,8,12,132,137,268,8,3,13,140,148,295
50705118608,0,0,0,3,5,7,0,0,0,4,4,16,0,0,0,9,11,16,0,0,0,7,13,18,0,3,3,4,0,8,0,0,0,4,7,11,4,0,4,6,6,6,0,0,0,10,6,12,0,0,3,4,6,11,0,0,0,3,6,10,0,0,0,5,9,14,0,0,0,8,9,15,0,0,0,0,3,3,3,0,6,5,3,13,0,0,0,6,11,10,0,0,0,6,11,10,0,0,0,6,0,11,0,0,0,6,7,8,0,0,0,6,9,11,0,0,0,6,9,12,0,0,0,6,3,13,0,0,0,6,4,13,0,0,0,7,19,21,0,0,0,7,22,23,0,0,0,8,11,21,0,0,0,8,11,21,0,0,0,23,26,51,0,0,0,30,31,53,9,3,9,96,117,214,6,8,12,107,129,238
50705118609,0,0,0,7,14,22,0,3,4,10,17,26,0,0,0,11,8,20,0,0,4,13,15,29,0,4,4,13,15,21,0,0,4,14,19,30,0,0,0,10,5,21,0,4,4,8,14,20,0,0,4,12,8,15,0,5,3,11,13,25,4,0,4,15,14,28,6,3,8,23,13,36,0,0,0,6,11,18,0,8,8,6,18,26,0,0,0,11,15,26,0,6,12,10,22,33,0,0,0,7,16,26,0,0,4,13,18,27,0,0,0,8,11,18,0,3,3,6,13,24,0,0,0,16,24,31,0,0,0,16,24,37,0,0,0,22,19,36,4,6,11,24,24,51,0,0,0,23,20,44,5,0,3,24,23,45,0,0,0,66,82,151,19,16,31,85,96,182,10,6,14,223,257,484,39,62,101,271,324,596
50705118610,0,0,3,13,12,19,0,0,0,11,12,25,9,0,9,18,15,29,0,0,0,19,17,39,0,0,0,12,15,30,0,0,0,17,15,30,4,0,5,20,15,32,0,0,0,23,18,41,0,0,5,7,13,23,0,0,0,13,14,23,3,0,3,15,17,25,0,0,3,20,19,30,0,0,0,15,16,29,0,0,3,18,16,35,0,0,0,12,16,21,0,0,0,12,14,24,0,0,0,7,10,19,0,0,0,10,13,24,0,0,0,9,8,17,0,0,0,9,8,17,0,0,0,19,15,33,0,0,0,19,19,37,0,0,5,18,14,25,0,0,0,18,18,28,0,0,0,16,18,35,0,4,4,16,19,34,0,0,0,32,45,78,0,0,0,32,45,78,19,11,26,207,218,427,7,7,15,235,231,468
50705118611,0,0,0,3,8,11,0,0,0,3,8,11,0,0,0,4,10,19,0,0,0,6,14,21,0,0,0,14,12,24,0,0,0,14,12,24,0,0,0,13,13,27,0,0,0,13,13,27,0,0,0,9,4,10,0,0,0,7,6,13,0,0,0,11,7,19,0,0,0,11,7,19,0,0,0,3,7,14,0,0,0,4,7,13,0,0,0,11,9,18,0,0,0,11,9,18,0,0,3,7,6,14,0,0,0,6,7,13,0,0,0,7,8,15,0,0,0,7,8,15,0,0,0,5,7,18,0,0,0,5,10,17,0,4,4,4,9,9,0,0,0,4,9,15,0,0,0,10,16,31,0,0,0,13,16,27,0,0,0,31,35,61,0,0,0,32,35,62,3,8,6,137,159,292,0,3,3,145,163,304
50705118612,0,4,5,6,11,22,0,0,0,10,14,26,0,0,5,11,10,11,0,0,0,10,6,14,0,0,0,11,5,14,0,0,0,11,5,17,0,5,5,8,7,20,0,0,7,10,13,24,0,0,0,7,6,13,0,0,0,7,6,13,0,0,0,12,3,15,6,0,5,17,7,22,0,0,0,3,9,12,4,0,4,4,9,18,0,0,0,8,9,20,3,0,5,11,13,25,0,0,0,6,5,14,0,0,0,10,5,16,0,0,0,5,6,14,0,5,5,5,13,14,0,0,0,9,7,16,0,0,0,8,7,23,0,0,0,9,13,25,0,0,0,9,17,23,0,0,0,3,7,14,0,0,0,5,7,13,0,0,0,34,38,69,0,0,5,30,40,75,8,9,18,139,146,286,13,9,21,159,166,322
50705118613,0,0,0,10,8,13,0,0,0,10,8,13,0,0,0,10,10,20,0,0,0,12,10,19,0,0,0,8,6,20,6,0,6,10,6,16,0,0,0,5,5,16,0,0,0,10,5,12,0,0,0,7,12,15,0,0,0,7,12,15,0,0,0,14,12,27,0,0,0,14,12,27,0,0,0,7,12,17,0,0,0,7,10,21,0,0,0,5,6,16,0,0,0,5,8,15,0,0,0,7,7,17,0,0,0,12,7,19,0,0,0,13,12,29,0,3,5,13,14,31,0,3,3,3,6,11,3,0,3,5,7,12,4,0,4,11,11,19,0,0,0,10,11,22,0,0,0,9,10,16,0,0,0,9,10,16,0,0,0,25,25,50,4,0,4,24,28,56,3,6,9,140,131,273,9,3,11,155,146,294
50705118614,0,3,3,13,12,23,0,0,0,13,10,26,0,0,0,11,10,22,0,0,0,11,10,27,0,0,0,9,15,28,0,0,0,14,15,29,0,0,0,5,3,15,3,0,8,14,10,22,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,6,15,20,0,0,0,10,14,22,0,0,0,16,14,28,0,0,0,17,13,29,0,0,0,12,9,16,0,0,0,12,9,16,0,3,3,6,3,10,3,0,3,10,5,17,0,0,0,7,15,22,0,0,0,7,14,30,0,0,0,3,4,9,0,0,0,3,4,13,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,11,0,17,0,0,0,13,0,15,0,0,0,17,22,33,0,0,0,17,23,37,6,9,14,126,131,255,9,4,15,137,151,284
50705118615,0,0,0,0,0,8,0,0,5,5,8,12,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,4,9,0,0,0,10,10,17,0,0,0,13,8,15,0,0,0,13,8,15,0,0,0,8,12,27,0,0,0,13,12,29,0,4,4,11,3,18,0,0,0,16,6,28,0,0,0,3,3,13,0,0,4,4,5,12,0,0,0,3,5,13,0,0,0,4,5,14,0,0,3,5,9,9,0,3,3,10,8,18,0,0,0,9,4,13,0,0,0,9,9,16,0,0,0,12,10,26,0,0,0,14,16,27,0,0,0,11,12,19,0,0,0,9,12,24,0,0,0,4,10,10,5,0,0,5,10,12,0,0,0,30,34,64,0,0,0,29,33,65,8,4,15,118,120,241,13,8,24,138,140,281
50705118616,6,0,6,14,11,27,0,0,0,16,16,30,6,0,4,16,12,23,0,0,0,18,11,31,0,0,4,18,21,33,4,0,3,19,25,41,0,0,0,12,15,26,0,5,5,12,20,32,0,0,0,13,9,21,0,0,0,16,7,25,3,0,3,8,13,22,0,0,0,10,13,28,5,0,0,17,20,37,0,0,0,16,25,41,0,0,0,18,18,34,0,0,0,18,23,36,3,0,3,15,11,29,0,0,4,20,13,34,0,0,0,22,12,35,0,0,0,21,10,36,0,0,0,19,19,36,5,0,5,21,19,40,0,0,0,17,22,36,0,0,0,19,17,38,0,0,0,18,16,30,0,0,0,18,16,30,0,0,0,47,47,93,4,0,7,53,44,100,18,10,27,250,236,485,13,5,21,283,255,539
50705118617,0,0,0,12,8,21,0,0,6,16,11,22,0,0,0,3,5,12,0,0,0,9,11,14,0,0,3,5,13,19,3,0,3,12,12,21,5,0,3,10,4,16,0,0,0,12,4,18,0,0,0,10,7,18,0,0,4,13,10,24,0,0,0,10,9,14,0,0,0,8,8,22,0,0,0,14,18,29,0,0,0,14,18,32,0,3,3,7,8,18,0,0,0,7,13,21,0,0,0,14,13,25,0,0,0,14,15,24,0,0,0,6,7,16,0,5,3,7,12,17,0,0,0,12,21,30,0,3,3,12,20,33,0,0,0,20,17,39,0,0,0,17,16,41,0,0,0,3,11,19,0,0,0,3,11,19,0,0,0,34,25,59,0,0,0,34,27,58,9,11,22,163,168,332,7,14,22,183,191,374
50705118618,0,0,0,4,4,9,0,0,0,5,6,12,3,0,3,5,8,13,0,0,0,11,6,18,0,0,0,10,9,17,0,4,3,11,5,19,0,0,0,13,3,12,0,0,0,15,3,15,0,0,0,9,3,18,0,0,0,9,3,18,0,0,0,7,12,19,0,0,0,12,9,21,0,0,0,3,6,4,0,0,0,3,6,4,0,0,0,3,10,11,0,3,3,0,11,13,0,0,0,7,3,14,0,0,0,7,7,15,0,0,0,9,9,15,0,0,0,9,4,15,0,0,0,11,13,16,0,0,0,15,13,21,0,0,0,14,19,30,0,0,0,14,18,30,0,0,0,15,20,32,0,0,0,15,19,27,0,0,0,22,25,44,0,0,0,24,25,48,6,8,14,129,124,247,10,13,19,140,141,277
50705118619,0,5,5,5,10,17,3,3,3,9,19,23,0,7,3,8,3,18,0,0,0,11,11,20,3,0,3,8,10,21,0,0,0,7,10,24,0,0,0,11,3,17,0,0,0,11,6,15,0,0,0,14,9,25,0,0,0,14,9,25,0,0,0,15,8,23,0,3,3,13,9,25,0,0,0,18,13,31,0,0,0,17,13,32,0,0,0,5,4,9,0,0,0,7,5,14,0,0,0,5,10,11,0,0,0,5,10,11,0,0,0,5,11,16,0,0,0,9,15,19,0,0,0,13,10,20,0,0,0,13,7,18,0,0,0,11,12,22,0,0,0,11,11,19,0,0,0,11,8,19,0,0,0,7,8,18,0,0,0,29,44,69,0,3,3,32,46,77,0,6,9,156,149,308,6,12,20,166,173,339
50705118620,3,3,8,5,11,17,4,0,3,10,17,27,0,3,4,8,16,21,0,0,6,13,17,32,6,3,11,11,10,21,0,0,0,15,18,28,3,0,6,9,12,18,0,0,4,13,15,28,3,3,11,20,13,34,0,0,0,29,21,45,0,0,0,11,16,30,6,4,11,17,21,38,0,3,3,19,14,28,3,3,5,21,19,31,0,0,0,10,21,34,7,0,8,18,22,41,0,0,0,8,7,16,0,0,7,8,13,23,0,0,0,8,18,20,0,0,0,8,18,20,0,0,0,16,19,35,0,0,0,23,19,39,0,0,0,16,15,32,0,0,0,19,17,36,0,0,0,13,10,23,0,0,0,16,10,31,0,0,0,35,33,69,0,4,4,34,37,76,22,24,51,195,210,407,21,20,39,239,259,495
50705118621,3,0,3,8,12,18,3,0,4,14,15,29,0,0,0,12,14,25,0,0,6,15,16,29,4,0,3,15,13,30,0,0,0,17,14,32,3,0,3,15,20,34,4,0,6,20,17,38,0,0,0,10,14,24,0,0,0,7,17,23,0,0,0,8,5,21,3,5,7,14,8,24,0,0,0,12,11,19,0,0,0,12,11,23,0,0,0,12,18,34,3,0,5,20,19,36,0,0,0,11,18,26,0,0,3,13,22,29,0,0,0,13,13,21,3,0,3,10,12,26,0,0,0,18,13,23,3,0,3,15,13,29,0,0,0,13,9,21,0,0,0,10,10,26,0,0,0,19,19,35,0,0,0,20,22,39,0,0,6,48,47,99,0,0,3,50,54,107,9,8,27,200,228,428,19,18,41,233,257,487
