SA1_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
50703116921,273,715,5,14,10,12,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,740,22,..,307,740
50703116925,77,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,272,4,..,80,272
50703116926,194,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,630,12,..,201,630
50703116927,139,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,445,13,..,150,445
50703116928,173,451,15,32,0,0,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,488,24,..,207,488
50703116929,155,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,490,4,..,166,490
50703116930,162,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,502,6,..,170,502
50703116931,174,580,4,10,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,596,9,..,193,596
50703116932,152,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,6,..,156,480
50703116933,138,406,6,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,409,7,..,150,409
50703116934,51,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,130,0,..,47,130
50703116935,203,490,32,68,0,0,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,564,15,..,248,564
50703116936,128,437,14,20,0,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,454,12,..,154,454
50703116937,217,661,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,667,13,..,234,667
50703116938,166,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,540,12,..,178,540
50703116939,173,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,525,5,..,180,525
50703116940,149,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,498,4,..,156,498
50703116941,152,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,442,12,..,167,442
50703116942,159,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,442,14,..,172,442
50703116943,145,461,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,464,7,..,155,464
50703116944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50703116945,0,0,0,0,0,0,0,0,27,37,73,108,7,12,0,0,0,0,101,153,0,0,0,0,0,0,0,0,0,0,0,0,101,153,37,..,136,153
50703116946,137,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,135,397,4,..,141,397
50703116947,91,220,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,231,9,..,105,231
50703116948,119,361,9,15,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,376,8,..,135,376
50703117001,180,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,517,13,..,191,517
50703117002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50703117003,139,336,138,187,0,0,138,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,522,28,..,308,522
50703117004,140,338,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,342,21,..,160,342
50703117005,137,300,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,3,144,314,22,..,166,314
50703117006,273,559,0,0,0,0,0,0,29,35,0,0,0,0,0,0,0,0,29,35,0,0,0,0,0,0,0,0,0,0,0,0,307,597,46,..,352,597
50703117007,141,282,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,3,4,3,4,3,3,157,306,23,..,176,306
50703117008,235,496,6,14,0,0,6,14,16,27,0,0,0,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,0,259,536,24,..,282,536
50703117009,201,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,564,9,..,210,564
50703117010,108,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,301,12,..,119,301
50703117011,106,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,286,7,..,116,286
50703117012,137,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,478,3,..,141,478
50703117013,123,329,23,40,0,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,367,8,..,148,367
50703117014,170,439,7,18,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,449,33,..,205,449
50703117016,208,478,16,34,14,27,32,64,16,28,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,256,568,43,..,297,568
50703117017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,..,3,0
50703117018,98,245,27,33,0,0,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,282,13,..,140,282
50703117019,128,293,18,37,3,10,24,47,14,16,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,164,353,20,..,184,353
50703117201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50703117202,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,45,3,..,19,45
50703117301,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0,..,14,23
50703117401,73,189,15,30,30,48,47,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,267,15,..,135,267
50703117402,93,222,6,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,223,14,..,110,223
50703117404,105,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,268,8,..,117,268
50703117405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50703117406,174,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,494,4,..,182,494
50703117407,172,532,19,17,0,0,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,553,10,..,204,553
50703117408,90,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,236,9,..,105,236
50703117409,83,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,243,4,..,79,243
50703117410,155,377,0,0,10,17,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,394,15,..,182,394
50703117411,201,458,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,206,467,15,..,222,467
50703117412,146,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,404,5,..,148,404
50703117413,158,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,460,12,..,177,460
50703117414,240,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,616,23,..,269,616
50703117415,99,224,9,15,0,0,9,15,11,18,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,124,266,15,..,139,266
50703117416,97,231,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,104,240,12,..,112,240
50703117417,138,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,325,14,..,157,325
50703117418,191,447,20,30,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,475,17,..,228,475
50703117419,93,240,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,100,254,4,..,106,254
50703117420,217,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,635,8,..,232,635
50703117421,147,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,329,12,..,155,329
50703117422,199,449,8,8,15,27,22,37,51,80,24,39,0,0,0,0,0,3,75,124,0,0,0,0,0,0,0,0,0,0,0,0,296,614,39,..,331,614
50703117423,190,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,464,16,..,205,464
50703117424,77,197,6,5,0,0,6,5,13,15,57,100,0,0,0,0,0,0,70,116,0,0,0,0,0,0,0,0,0,0,0,0,150,315,29,..,177,315
50703117425,126,314,7,6,0,0,7,6,14,12,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,147,326,18,..,165,326
50703117426,122,277,3,18,0,0,3,18,41,57,0,0,0,0,0,0,0,0,41,57,0,0,0,0,0,0,0,0,0,0,0,0,162,345,17,..,183,345
50703117427,98,214,0,0,0,0,0,0,21,33,33,59,0,0,0,0,0,0,49,92,0,0,0,0,0,0,0,0,0,0,0,0,151,302,26,..,182,302
50703117428,150,318,0,9,0,0,0,9,11,19,15,26,0,0,0,0,0,0,26,43,0,0,0,0,0,0,0,0,0,0,0,0,181,376,21,..,200,376
50703117429,197,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,198,542,17,..,213,542
50703126102,145,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,146,435,7,..,151,435
50703126103,84,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,236,6,..,93,236
50703126104,95,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,6,6,96,260,9,..,106,260
50703126105,122,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,123,403,7,..,130,403
50703126107,104,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,304,10,..,112,304
50703126108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50703126109,51,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,120,7,..,56,120
50703126110,160,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,167,516,5,..,174,516
50703126111,52,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,169,3,..,55,169
50703126112,135,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,354,0,..,137,354
50703126113,127,329,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,335,9,..,140,335
50703126114,135,386,4,13,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,399,4,..,147,399
50703126115,151,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,419,4,..,157,419
50703126116,227,622,0,0,6,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,636,16,..,249,636
50703126117,192,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,540,11,..,195,540
50703126118,159,452,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,463,5,..,168,463
50703126119,192,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,470,13,..,202,470
50703126120,217,617,15,43,0,0,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,661,8,..,233,661
50703126121,158,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,496,4,..,163,496
50703126122,112,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,286,6,..,120,286
50704117501,98,286,0,4,13,41,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,327,7,..,126,327
50704117502,140,410,3,8,3,19,11,17,0,0,4,3,4,14,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,162,450,26,..,192,450
50704117503,21,40,24,42,58,110,75,154,9,11,18,35,163,318,61,89,0,0,256,452,0,0,0,0,0,0,0,0,0,0,0,3,354,651,103,..,452,651
50704117504,175,468,20,43,13,34,28,73,20,32,0,5,0,0,0,0,0,0,21,40,0,0,0,0,0,0,0,0,0,0,0,4,226,580,38,..,265,580
50704117505,104,275,20,42,43,107,68,154,11,34,6,8,0,0,0,0,0,0,24,41,0,0,0,0,0,0,0,0,0,0,0,0,189,474,7,..,201,474
50704117506,103,295,6,10,8,10,8,22,3,13,8,15,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,129,347,21,..,151,347
50704117507,64,175,16,38,52,112,70,148,17,32,0,0,0,0,0,0,0,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,154,350,25,..,179,350
50704117508,97,286,18,32,46,82,69,115,18,31,0,0,0,0,0,0,0,0,18,31,0,0,0,0,0,0,0,0,0,0,0,0,183,432,46,..,230,432
50704117509,122,334,14,30,13,22,26,49,53,95,15,31,0,0,0,0,0,0,71,122,0,0,0,0,0,0,0,0,0,0,0,0,219,509,13,..,231,509
50704117510,161,471,4,16,7,22,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,509,17,..,190,509
50704117511,145,403,20,40,17,51,40,89,9,15,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,189,507,23,..,215,507
50704117512,126,373,6,24,13,27,21,54,12,24,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,160,449,14,..,171,449
50704117513,89,244,21,48,13,30,39,75,0,0,5,13,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,131,331,17,..,151,331
50704117514,137,348,31,56,5,16,36,70,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,177,423,29,..,205,423
50704117515,143,391,26,66,8,33,38,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,493,15,..,197,493
50704117516,173,444,34,73,24,53,56,128,4,6,0,0,12,28,0,0,0,0,20,34,0,0,0,0,0,0,0,0,0,0,0,0,253,606,21,..,271,606
50704117517,169,437,16,25,16,47,34,74,0,0,0,0,8,10,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,209,521,25,..,236,521
50704117518,160,407,40,87,32,60,62,148,10,12,0,0,15,42,0,0,0,0,19,54,0,0,0,0,0,0,0,0,0,0,0,0,248,609,26,..,272,609
50704117519,126,357,17,29,6,23,18,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,418,13,..,159,418
50704117520,187,511,4,13,18,49,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,209,579,20,..,231,579
50704117521,123,363,5,10,11,10,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,385,14,..,145,385
50704117522,117,309,14,28,8,41,24,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,384,3,..,144,384
50704117523,188,518,15,29,9,34,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,580,10,..,226,580
50704117524,101,276,12,23,5,14,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,319,10,..,127,319
50704117601,112,342,32,69,0,0,32,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,407,12,..,154,407
50704117602,86,275,34,60,10,30,47,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,366,8,..,141,366
50704117603,164,436,5,20,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,461,8,..,181,461
50704117604,101,276,17,28,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,299,13,..,121,299
50704117605,73,210,5,13,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,220,0,..,78,220
50704117606,158,463,9,18,0,4,10,22,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,170,491,11,..,178,491
50704117607,181,537,0,11,22,42,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,591,13,..,224,591
50704117608,78,243,7,11,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,258,3,..,86,258
50704117609,153,462,17,40,0,0,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,503,3,..,174,503
50704117701,82,208,77,125,0,7,78,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,336,16,..,176,336
50704117702,153,401,32,59,0,0,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,463,10,..,199,463
50704117703,78,200,83,149,0,0,83,149,67,77,22,21,0,0,0,0,0,0,86,98,0,0,0,0,0,0,0,0,0,0,0,3,242,450,36,..,278,450
50704117704,114,263,35,77,10,21,49,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,171,382,7,..,176,382
50704117705,111,311,29,67,4,8,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,146,392,5,..,152,392
50704117706,115,301,54,91,0,0,54,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,400,11,..,181,400
50704117707,68,184,124,199,10,11,127,210,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,199,401,17,..,218,401
50704117708,116,286,111,185,7,13,118,196,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,239,492,17,..,255,492
50704117709,106,278,63,132,10,15,71,142,18,29,0,0,21,28,0,0,0,0,40,56,0,0,0,0,0,0,0,0,0,0,0,0,222,477,18,..,241,477
50704117710,118,319,52,76,0,0,51,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,397,16,..,185,397
50704117711,97,260,46,77,0,0,46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,338,13,..,164,338
50704117712,101,237,73,137,0,0,73,137,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,174,375,8,..,188,375
50704117713,243,629,0,3,7,14,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,259,653,30,..,286,653
50704117714,100,219,38,80,0,0,38,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,303,11,..,154,303
50704117715,122,323,30,52,11,19,35,68,8,10,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,165,395,6,..,174,395
50704117716,160,453,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,466,15,..,175,466
50704117717,171,437,33,66,10,20,42,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,525,19,..,242,525
50704117718,163,464,59,121,3,12,68,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,597,11,..,240,597
50704117719,100,231,108,181,23,51,138,230,36,46,7,9,6,8,0,0,0,0,46,67,0,0,0,0,0,0,0,0,0,0,0,0,287,527,27,..,320,527
50704117720,125,331,69,112,30,63,95,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,502,14,..,236,502
50704117721,137,317,58,102,16,36,77,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,451,26,..,237,451
50704117722,65,160,28,59,0,0,32,61,0,0,103,162,10,28,0,0,0,0,114,186,0,0,0,0,0,0,0,0,0,0,0,0,208,412,24,..,234,412
50704117723,88,215,107,158,4,13,114,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,385,13,..,218,385
50704117724,172,478,50,87,0,0,50,87,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,222,573,12,..,243,573
50704117725,168,425,34,71,0,0,34,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,498,14,..,213,498
50704117726,133,350,41,70,0,4,43,65,7,10,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,178,427,16,..,196,427
50704117727,138,333,56,93,0,0,56,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,426,17,..,207,426
50704117728,148,354,132,234,0,7,140,238,3,13,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,4,290,612,27,..,313,612
50704117729,88,148,114,194,24,51,140,247,9,9,7,9,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,243,409,44,..,283,409
50704117730,170,401,93,163,0,0,95,165,9,7,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,267,572,21,..,291,572
50704117801,178,543,19,36,21,41,39,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,624,12,..,220,624
50704117802,141,358,19,46,0,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,160,399,23,..,184,399
50704117803,92,291,23,36,5,6,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,331,14,..,125,331
50704117804,113,329,42,92,12,29,57,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,445,17,..,185,445
