SA1_CODE_2021,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50705118619,0,5,5,5,10,17,3,3,3,9,19,23,0,7,3,8,3,18,0,0,0,11,11,20,3,0,3,5,10,19,0,0,0,9,10,21,0,0,0,10,3,9,0,0,0,10,6,16,0,0,0,14,8,22,0,0,0,14,8,22,0,0,0,12,8,17,0,3,3,15,9,22,0,0,0,16,13,24,0,0,0,19,13,29,0,0,0,7,4,9,0,0,0,10,5,10,0,0,0,7,10,15,0,0,0,7,10,15,0,0,0,5,11,21,0,0,0,9,12,19,0,0,0,8,10,18,0,0,0,11,7,22,0,0,0,8,9,21,0,0,0,8,10,20,0,0,0,11,8,19,0,0,0,7,8,18,0,0,0,29,43,71,0,8,6,32,47,82,0,6,9,154,147,308,7,18,27,166,173,345
50705118620,0,0,3,5,5,15,4,0,3,12,12,27,0,3,4,12,16,25,0,0,6,16,17,31,6,3,11,13,12,21,0,0,0,15,17,37,3,0,6,11,8,23,0,0,4,14,11,32,3,5,11,21,12,30,0,0,0,26,13,43,0,0,0,15,18,31,6,4,11,21,25,46,0,3,3,22,17,32,4,3,7,22,22,42,0,0,0,16,21,34,3,0,8,21,22,40,0,0,0,6,14,21,4,0,7,8,20,27,0,0,0,4,18,21,0,0,0,4,18,21,0,0,0,21,16,35,0,0,0,20,16,38,0,0,0,18,13,31,0,0,0,20,13,35,0,0,0,13,17,26,0,0,0,12,17,29,0,0,0,34,35,75,0,7,9,36,42,78,22,25,41,204,226,433,27,20,48,252,269,525
50705118621,5,0,7,8,14,22,3,0,4,14,16,33,0,0,0,12,14,28,0,0,6,11,19,28,4,0,3,15,13,25,0,0,0,14,14,28,3,0,3,14,17,33,4,0,6,16,21,39,0,0,0,10,15,24,0,0,0,9,17,20,0,0,0,10,11,23,9,5,8,16,13,31,0,0,0,12,9,23,0,0,0,10,10,23,0,0,0,10,18,34,3,0,5,14,19,39,0,0,0,16,21,30,4,0,3,13,22,33,0,0,0,13,15,22,3,0,3,10,18,25,0,0,0,18,13,25,3,0,3,20,13,28,0,0,0,13,9,21,0,0,0,10,10,26,0,0,0,19,22,37,0,0,0,20,24,41,0,0,6,48,49,101,0,0,3,53,54,104,13,8,23,205,234,439,28,18,43,244,256,503
50705118701,0,0,5,14,11,22,0,0,0,13,16,30,0,0,0,11,14,22,0,0,0,13,14,22,0,4,4,4,11,15,0,0,0,5,11,15,0,0,0,12,3,17,0,0,0,12,3,17,0,0,4,12,6,17,3,0,3,15,13,23,0,0,0,6,10,12,6,0,6,14,10,19,0,0,0,9,15,22,0,0,0,7,15,21,0,0,0,9,3,13,0,0,0,13,7,20,0,0,0,4,5,18,4,0,4,10,5,18,0,0,0,12,9,15,0,0,0,12,9,15,0,0,0,7,10,10,0,0,0,7,9,13,0,0,0,11,9,16,0,0,0,12,9,16,0,0,0,6,3,13,0,0,0,6,3,13,0,0,0,14,16,32,0,0,0,14,12,29,11,3,15,126,125,254,11,4,17,144,137,285
50705118702,0,0,0,5,7,18,0,0,0,5,7,18,0,0,0,4,3,8,0,0,0,4,3,8,0,0,7,7,9,15,0,0,0,10,14,16,3,0,3,13,14,26,0,0,0,16,15,29,0,0,0,9,12,23,0,0,0,15,12,22,0,0,0,15,8,18,0,0,0,15,8,22,0,0,0,4,4,8,0,0,0,4,4,8,0,4,3,3,7,17,0,0,0,5,10,17,0,0,0,0,9,8,0,0,0,0,9,12,0,0,0,11,13,21,0,0,0,11,12,24,0,0,0,10,11,18,0,0,0,10,15,21,0,0,0,15,11,21,3,0,3,19,11,25,0,0,0,5,5,15,0,0,0,9,5,17,0,0,0,12,10,18,0,0,0,12,10,18,5,5,9,117,122,238,7,3,12,128,131,259
50705118703,3,4,6,13,11,22,0,0,0,15,14,26,4,0,4,8,16,29,0,0,0,17,16,32,4,3,5,21,13,39,0,0,0,28,19,44,3,0,3,9,6,20,0,0,0,8,12,22,0,0,0,13,14,28,0,0,0,13,14,29,0,0,0,10,20,29,0,0,0,10,16,32,0,0,0,17,10,25,0,0,0,17,17,27,0,3,3,9,10,22,0,0,0,9,10,21,0,0,0,12,11,24,0,0,5,17,17,29,0,0,0,12,16,28,0,0,4,16,15,29,0,0,0,14,14,24,0,0,0,10,18,29,0,0,0,12,16,18,0,0,0,12,16,21,0,0,0,7,12,18,0,0,0,9,6,19,0,0,0,11,19,24,5,0,8,15,19,34,16,9,24,159,185,351,11,13,24,186,208,399
50705118704,0,0,0,30,13,42,0,0,6,33,17,52,0,0,0,21,14,40,3,0,5,23,18,41,0,7,3,26,22,42,5,3,5,27,25,58,0,3,8,18,18,38,0,0,4,23,22,45,0,0,0,18,13,32,0,0,0,18,20,29,0,0,0,12,19,30,0,0,0,12,20,34,0,0,0,20,29,46,4,5,3,22,34,55,0,0,0,20,21,40,0,4,5,20,29,49,0,0,0,14,18,33,6,0,6,25,18,34,0,0,0,18,18,36,0,4,6,21,22,42,0,0,0,13,14,22,4,0,4,17,14,27,0,0,0,7,7,18,0,0,0,7,7,18,0,0,0,9,13,17,0,0,0,9,13,17,0,0,0,23,27,52,0,0,0,23,27,58,3,14,17,245,247,498,22,17,39,275,278,552
50705118705,5,0,0,18,16,37,0,0,0,21,17,43,0,0,0,7,12,24,0,0,0,8,12,24,0,5,3,22,23,45,3,0,5,27,26,56,0,0,0,16,20,35,0,0,0,16,24,36,0,0,0,14,13,28,0,0,0,17,13,28,0,0,0,20,22,38,3,0,3,22,22,40,0,0,0,13,14,26,0,0,0,18,18,31,3,0,3,15,16,34,0,0,5,21,18,38,0,0,0,15,21,33,5,0,5,15,20,36,0,0,0,20,18,42,0,0,0,19,19,44,0,0,0,21,17,33,0,0,0,25,12,38,0,0,0,5,13,25,0,0,0,5,21,26,0,0,0,5,10,18,0,0,3,9,10,21,0,0,0,18,22,32,0,0,0,13,22,34,8,10,17,208,237,442,16,9,23,231,255,488
50705118706,4,0,4,8,9,13,0,0,0,12,9,16,0,0,0,9,9,20,0,0,0,12,9,24,0,0,0,7,11,19,0,0,0,10,7,22,0,0,0,7,10,19,0,0,0,7,12,16,0,0,0,7,4,12,4,3,0,8,9,14,0,0,0,12,6,16,3,0,3,16,10,25,0,0,0,3,8,12,0,0,0,3,10,16,0,0,0,9,6,14,0,0,0,16,10,17,0,0,0,8,16,21,5,0,5,11,16,24,0,0,0,6,8,14,0,0,0,6,5,14,0,0,0,5,0,6,0,0,0,8,0,8,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,3,11,18,0,0,0,3,13,19,0,0,0,18,16,32,0,0,0,18,16,32,6,5,9,112,102,220,11,6,19,135,117,250
50705118707,0,5,9,15,20,37,0,0,0,16,23,38,0,0,0,8,24,35,0,0,0,13,24,40,0,4,4,23,19,45,4,0,4,33,21,56,0,0,0,14,20,33,0,0,3,18,24,35,0,0,0,10,19,29,0,0,0,7,19,27,0,0,0,12,19,32,0,0,0,19,19,37,0,0,0,20,19,36,0,0,0,23,19,41,0,0,0,15,23,40,0,0,0,15,23,40,0,0,0,16,21,34,0,0,5,20,22,44,0,0,0,14,20,33,3,3,5,15,25,40,0,0,0,15,21,39,0,0,0,11,21,38,0,0,0,17,19,35,0,0,0,17,19,35,0,0,0,25,20,43,0,0,0,26,20,40,0,0,0,22,17,40,0,0,0,22,17,40,10,7,17,232,270,507,14,5,19,254,290,538
50705118708,0,0,0,13,5,13,0,0,0,13,4,16,4,0,4,14,12,30,0,0,0,18,12,28,0,0,0,13,19,29,0,0,0,13,21,29,0,0,0,14,12,19,0,0,3,13,14,29,4,0,4,11,15,22,0,0,0,12,15,27,0,0,0,7,9,19,0,0,0,7,9,19,0,0,6,9,9,11,0,0,3,9,9,17,0,0,0,9,12,24,0,0,0,10,12,21,0,0,0,8,11,19,4,0,4,12,11,18,0,0,0,6,3,8,6,0,6,6,3,15,0,0,0,9,14,28,5,0,5,13,14,29,0,0,0,4,10,15,0,0,0,4,10,13,0,0,0,4,9,13,0,0,0,3,9,14,0,0,0,19,14,30,0,0,0,19,14,30,9,4,9,132,142,278,12,5,19,152,157,304
50705118709,0,0,0,10,24,33,0,0,0,16,26,41,0,0,8,24,19,37,0,3,0,28,20,48,0,0,0,22,21,41,0,6,3,23,24,49,0,0,0,12,16,30,3,3,5,14,24,32,0,0,0,18,13,29,0,0,0,18,17,37,0,0,0,13,18,29,0,0,0,13,20,34,0,0,0,19,21,35,0,0,0,15,22,39,0,0,4,16,17,31,4,4,5,19,23,39,0,0,0,16,23,37,4,0,4,17,23,38,0,0,0,20,12,39,0,0,3,24,15,36,0,0,0,16,17,32,0,0,0,16,17,32,0,0,0,11,15,23,0,0,0,12,15,23,0,0,0,6,8,12,0,0,0,6,8,12,0,0,0,15,9,25,0,0,0,15,9,25,5,6,10,204,230,434,12,15,30,223,252,475
50705118710,0,0,0,11,12,20,0,0,0,11,12,23,0,0,0,12,13,26,0,0,0,12,13,26,0,0,0,28,19,44,0,5,6,27,21,49,0,0,0,13,16,35,0,0,0,13,21,40,4,0,4,15,9,22,0,0,0,17,9,21,0,0,0,6,9,16,0,0,0,6,9,16,0,0,0,18,20,30,0,0,4,15,20,35,0,0,0,12,15,28,0,0,0,10,13,25,0,0,0,9,18,30,0,0,0,12,23,37,0,0,0,11,13,26,0,0,0,15,13,26,0,0,0,8,9,17,0,0,0,8,9,18,0,0,0,11,21,35,0,0,0,11,25,40,0,0,0,7,5,14,0,0,0,7,5,14,0,0,0,30,34,63,0,0,0,32,34,61,6,6,5,197,209,407,6,9,13,209,221,431
50705118711,0,0,0,12,15,30,0,3,3,12,18,34,0,0,4,16,11,22,0,0,0,17,11,27,5,3,8,22,22,41,0,0,3,24,25,48,0,0,4,18,22,40,0,0,0,22,24,41,0,0,0,12,17,27,0,0,0,14,19,31,0,0,3,16,12,26,0,0,0,20,12,31,0,0,0,17,22,32,0,0,0,17,22,32,0,0,0,8,16,24,3,0,3,14,16,25,0,0,0,17,10,27,4,5,7,23,13,37,0,0,0,8,14,27,0,0,0,8,21,26,0,0,0,13,11,29,0,0,0,14,16,27,0,0,0,13,13,30,0,0,0,13,13,30,0,0,0,0,5,10,0,0,0,0,5,10,0,0,0,12,15,21,0,0,0,12,15,21,9,9,16,183,206,394,9,11,21,208,225,436
50705118713,0,6,6,17,14,31,0,0,3,18,23,38,0,0,0,29,16,37,0,3,3,28,14,43,0,4,4,26,17,43,0,0,3,27,20,45,0,0,0,15,14,30,0,0,0,15,18,36,0,4,4,18,9,26,0,0,0,18,10,29,0,0,0,24,19,41,0,0,0,23,15,40,0,0,0,18,21,39,0,0,0,22,21,40,0,0,0,18,15,33,0,0,3,21,19,33,0,0,0,12,16,34,0,0,0,18,17,31,0,0,0,18,8,24,0,0,0,21,8,29,0,0,0,13,13,30,0,0,0,13,13,30,0,0,0,12,21,29,0,5,3,14,19,33,0,0,0,12,15,19,5,0,5,10,15,22,0,0,0,19,28,44,0,0,0,19,28,44,0,14,15,246,222,468,10,10,22,259,243,505
50705118714,0,0,3,12,12,25,0,0,0,11,19,32,0,3,7,14,7,22,0,0,0,20,15,33,0,0,0,11,11,28,0,0,0,19,15,30,0,0,0,15,15,30,0,0,0,17,15,31,0,0,0,11,14,24,0,0,0,11,14,24,0,0,0,10,13,23,6,0,5,13,13,26,0,0,0,16,13,28,0,0,0,19,13,28,0,0,0,9,14,19,0,0,0,7,11,20,0,0,4,14,14,24,0,0,0,16,20,31,0,0,0,14,13,29,0,0,0,15,15,33,0,0,0,12,17,23,0,0,0,8,19,31,0,0,0,18,10,29,0,0,0,18,13,30,0,0,0,8,8,17,0,0,0,14,8,20,0,0,0,13,12,26,0,0,0,13,12,26,5,8,20,171,174,351,11,8,15,193,193,384
50705118715,3,0,3,26,18,43,0,0,0,27,18,42,0,0,3,15,19,35,3,0,5,20,21,40,0,0,0,26,22,50,0,0,0,31,23,51,0,0,0,14,17,34,4,0,4,19,17,34,0,0,0,9,12,23,0,0,3,10,11,29,0,0,0,12,12,28,0,0,0,12,12,26,0,0,0,15,16,33,0,0,0,15,15,31,0,0,0,7,16,27,0,0,0,7,21,26,0,0,0,13,10,24,0,0,0,15,10,30,0,0,0,17,18,37,0,0,0,21,18,40,0,0,0,15,13,30,3,4,3,18,14,33,0,0,0,9,11,21,0,0,0,9,11,21,0,0,0,3,9,15,0,0,0,3,9,15,0,0,0,21,17,33,0,0,0,21,17,33,4,0,7,206,216,422,16,7,24,227,228,462
50705118716,0,0,0,10,10,17,0,0,0,10,10,17,0,0,0,4,8,11,0,0,0,4,6,13,0,0,0,7,10,10,0,0,0,7,10,14,0,0,0,7,15,22,0,0,0,7,15,22,0,0,0,10,7,17,0,0,0,10,7,17,0,0,0,5,8,14,0,0,0,9,8,18,0,0,0,10,11,16,0,0,0,10,11,18,0,0,0,5,6,16,0,4,4,5,9,19,0,0,0,5,4,9,0,0,0,10,4,8,0,0,0,15,14,25,0,0,0,15,14,25,0,0,0,18,14,32,0,0,0,18,14,32,0,0,0,11,17,33,0,0,0,11,21,32,0,0,0,7,7,14,4,0,3,7,13,20,0,0,0,16,21,37,0,0,0,16,21,37,0,0,3,129,150,287,7,9,14,140,159,304
50705118717,3,4,0,11,11,16,0,0,0,14,12,26,0,0,0,10,3,15,0,0,0,15,8,18,0,4,4,8,15,22,0,0,0,9,18,26,3,0,3,12,15,24,0,0,0,12,16,27,0,0,5,16,11,25,0,0,0,16,6,26,0,0,0,5,14,22,0,0,0,5,14,16,0,0,0,8,10,21,0,0,0,8,10,21,0,0,4,12,5,13,0,0,0,10,5,20,0,3,3,8,9,20,0,0,0,8,14,19,0,0,0,6,15,25,0,0,3,5,18,24,0,0,0,18,20,44,3,0,0,26,22,47,0,0,0,24,20,42,3,0,3,23,23,42,0,0,0,17,22,41,0,0,0,17,22,41,0,0,0,39,38,76,0,0,0,42,38,77,11,13,23,194,210,404,8,3,18,214,227,441
50705118718,0,4,6,6,4,7,0,0,0,6,7,10,0,0,0,14,0,16,0,0,0,14,0,16,0,0,0,14,14,30,4,0,3,13,14,29,0,0,0,8,9,16,0,0,0,12,6,15,0,0,0,4,4,9,3,0,3,6,4,9,0,0,0,5,0,8,0,0,0,10,0,13,0,0,0,3,7,15,0,0,0,4,9,17,0,0,0,7,9,17,0,0,6,7,6,20,0,0,0,6,7,12,0,0,0,6,7,12,0,0,0,10,7,18,0,0,0,10,14,22,0,0,0,11,10,18,0,0,0,11,10,22,0,0,0,10,7,11,0,0,0,10,7,11,0,0,0,3,4,4,0,0,0,3,3,6,0,0,0,121,193,317,8,25,31,132,216,348,4,6,9,216,279,494,21,28,53,240,314,557
50705118719,0,0,0,19,17,32,0,0,0,19,17,33,0,0,0,21,12,30,0,0,5,18,14,31,0,0,0,10,13,24,0,0,0,10,13,24,3,6,7,18,15,27,0,0,3,17,20,36,0,0,0,16,9,25,0,0,3,19,13,29,0,0,0,16,16,37,0,0,0,16,15,34,0,0,0,19,12,27,0,0,0,16,12,29,0,0,0,13,15,29,0,0,0,13,17,30,0,0,0,11,4,15,0,0,0,11,9,18,0,0,0,13,19,30,3,0,0,18,18,40,0,0,0,16,16,36,0,0,0,13,21,35,0,0,0,19,24,47,0,0,0,25,24,46,0,0,0,15,15,27,0,0,0,17,15,29,0,0,0,25,27,49,6,6,10,31,28,58,0,3,8,222,218,433,14,13,20,235,236,466
50705118720,0,0,0,18,10,27,3,0,3,18,10,34,0,0,0,7,11,25,0,0,0,7,11,25,0,0,0,26,9,35,0,0,0,26,9,35,0,0,0,10,6,16,0,0,0,13,6,23,0,0,0,9,11,17,0,0,0,6,11,18,0,0,0,12,7,16,0,0,0,12,7,19,0,0,0,12,11,22,3,0,6,17,17,30,0,0,0,10,17,22,0,0,0,10,21,24,0,0,0,19,6,24,0,0,0,18,6,22,0,0,0,16,15,32,0,0,0,16,15,32,0,0,0,15,17,33,0,0,3,20,18,36,0,0,0,16,16,28,5,0,5,20,16,34,0,0,0,10,16,23,0,0,0,10,16,23,0,0,0,20,19,33,0,0,0,20,19,33,4,0,8,193,181,366,11,8,17,208,184,388
50705118722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705118723,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,7,6,8,0,0,0,3,0,5,4,0,4,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,0,0,0,3,8,11,0,0,0,3,0,7,3,0,3,8,0,11,0,0,0,4,5,7,3,0,3,4,5,7,0,0,0,0,5,5,4,0,4,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,5,5,9,0,0,0,4,8,10,0,0,0,3,8,11,0,0,0,11,3,13,0,0,0,11,3,13,0,0,0,3,6,14,0,0,5,8,7,15,0,0,0,9,5,16,0,0,0,9,5,16,3,3,5,59,46,105,7,0,10,73,52,124
50705118724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,12,0,0,0,5,3,12,0,0,0,13,14,22,0,0,0,13,14,22
50705118725,0,0,0,7,6,13,0,0,0,7,3,13,0,0,0,6,5,13,0,0,4,14,8,15,0,0,6,16,11,19,6,0,0,18,12,30,0,0,0,17,17,34,0,0,0,21,17,38,0,0,0,5,6,11,0,0,0,5,10,14,0,0,0,5,6,11,0,0,0,5,6,13,0,0,0,8,3,12,0,6,3,8,8,13,0,0,0,9,12,14,0,0,0,9,12,14,0,0,0,8,13,24,0,0,0,8,13,24,0,0,0,16,10,25,0,0,0,16,10,25,0,0,0,4,15,17,0,0,0,4,13,26,0,0,0,11,13,23,0,0,0,12,7,22,0,0,0,9,9,23,0,0,0,11,9,23,0,0,0,19,16,38,0,0,0,19,21,41,3,0,9,139,146,287,11,9,18,153,158,310
50705118726,0,0,3,6,10,13,0,0,0,9,11,21,0,3,3,6,9,18,0,3,3,4,15,23,0,0,0,13,17,28,0,0,0,16,18,30,0,0,0,14,8,24,0,0,0,12,8,27,0,0,0,9,14,16,0,0,0,13,11,22,0,0,0,13,9,18,0,0,0,11,8,23,0,0,0,5,14,20,0,6,5,7,20,24,0,0,0,9,8,19,0,0,0,13,8,22,0,0,0,3,8,9,0,0,0,3,8,11,0,0,0,13,17,27,0,0,0,13,13,26,0,0,0,20,8,31,3,0,6,26,8,31,0,0,0,13,11,20,0,0,0,11,13,26,0,0,0,14,8,29,0,0,0,14,10,28,0,0,0,23,24,45,0,6,0,24,28,50,3,11,15,162,169,328,16,11,28,182,188,368
50705118727,0,0,0,7,8,13,5,0,5,11,8,16,0,0,0,13,3,19,3,0,3,19,3,18,0,0,0,14,14,24,0,0,0,14,14,24,0,4,5,12,3,17,0,0,0,14,3,24,0,0,0,12,9,22,0,0,0,12,10,24,0,0,0,12,3,17,0,5,0,17,9,26,0,3,3,5,3,12,0,0,0,3,7,16,0,0,4,7,3,12,0,0,0,9,4,16,0,0,0,12,7,17,0,0,0,9,10,18,0,0,0,10,16,20,0,0,0,9,16,24,0,0,0,17,6,22,5,0,5,23,6,26,0,0,0,18,9,23,0,0,0,18,9,23,0,0,0,8,8,19,0,0,0,8,8,19,0,0,0,20,20,39,4,0,4,24,20,47,4,6,9,154,120,274,17,5,23,179,132,305
50705118728,0,0,0,10,7,19,0,0,0,10,9,18,0,0,0,10,4,17,4,0,4,14,4,14,0,0,4,11,6,15,0,0,0,13,4,17,0,0,0,7,7,18,0,0,0,9,8,21,0,0,0,11,11,19,4,0,4,13,11,30,0,0,0,8,4,12,0,0,0,8,4,12,0,0,0,8,6,16,0,0,0,8,8,12,0,0,0,5,10,12,0,0,6,9,11,14,0,0,3,3,3,10,0,0,0,3,10,10,0,0,0,6,12,20,0,3,3,8,12,22,0,0,0,10,9,22,0,0,0,14,9,22,0,0,0,10,6,22,0,0,0,10,6,22,0,0,0,10,6,18,0,0,0,10,6,18,0,0,0,23,22,44,0,0,0,23,22,44,4,3,7,132,113,250,13,4,20,152,119,277
50705118729,0,0,0,10,10,20,0,0,0,10,10,20,0,0,3,10,13,22,0,0,0,12,15,27,0,0,0,11,20,25,0,0,0,11,20,25,0,0,0,19,16,35,0,0,0,18,16,33,0,0,0,9,6,22,0,0,0,9,6,22,0,0,0,10,5,15,0,0,0,10,5,15,0,0,0,6,9,19,0,0,0,6,9,17,0,0,0,12,9,20,0,0,0,14,9,19,0,0,0,8,14,23,0,0,0,8,14,22,0,0,0,13,7,16,5,0,5,13,7,24,0,0,0,10,11,26,0,0,0,10,12,21,0,0,0,14,11,26,0,0,0,14,11,26,0,0,0,10,12,19,0,0,0,10,12,24,0,0,0,9,20,30,0,0,0,9,27,36,0,3,5,150,170,314,8,0,7,156,172,329
