DATE,MONTH,AGE GROUP,MEASURE,VALUE
2020-08-31,Aug20,0 to 4,proportion of national compared to prop pop,0.6087906404141024
2020-08-31,Aug20,10 to 14,proportion of national compared to prop pop,0.6224182625616217
2020-08-31,Aug20,15 to 19,proportion of national compared to prop pop,0.6192335262440982
2020-08-31,Aug20,20 to 24,proportion of national compared to prop pop,0.5889909094217685
2020-08-31,Aug20,25 to 29,proportion of national compared to prop pop,0.6952696488727474
2020-08-31,Aug20,30 to 34,proportion of national compared to prop pop,0.6728069192993872
2020-08-31,Aug20,35 to 39,proportion of national compared to prop pop,0.695191262883144
2020-08-31,Aug20,40 to 44,proportion of national compared to prop pop,0.6283502749204359
2020-08-31,Aug20,45 to 49,proportion of national compared to prop pop,0.6649343112500021
2020-08-31,Aug20,5 to 9,proportion of national compared to prop pop,0.5777516340246298
2020-08-31,Aug20,50 to 54,proportion of national compared to prop pop,0.6242914342161908
2020-08-31,Aug20,55 to 59,proportion of national compared to prop pop,0.7187408908617883
2020-08-31,Aug20,60 to 64,proportion of national compared to prop pop,0.7145881592573307
2020-08-31,Aug20,65+,proportion of national compared to prop pop,0.8422501181780533
2021-08-31,Aug21,0 to 4,proportion of national compared to prop pop,0.6557009271715184
2021-08-31,Aug21,10 to 14,proportion of national compared to prop pop,0.6718205145437923
2021-08-31,Aug21,15 to 19,proportion of national compared to prop pop,0.6066727702118576
2021-08-31,Aug21,20 to 24,proportion of national compared to prop pop,0.6159193960914092
2021-08-31,Aug21,25 to 29,proportion of national compared to prop pop,0.6957002683955221
2021-08-31,Aug21,30 to 34,proportion of national compared to prop pop,0.7488344486723604
2021-08-31,Aug21,35 to 39,proportion of national compared to prop pop,0.7322067691162065
2021-08-31,Aug21,40 to 44,proportion of national compared to prop pop,0.7222364830943182
2021-08-31,Aug21,45 to 49,proportion of national compared to prop pop,0.6620742272281198
2021-08-31,Aug21,5 to 9,proportion of national compared to prop pop,0.5781508431690627
2021-08-31,Aug21,50 to 54,proportion of national compared to prop pop,0.750741442408236
2021-08-31,Aug21,55 to 59,proportion of national compared to prop pop,0.7899619979260838
2021-08-31,Aug21,60 to 64,proportion of national compared to prop pop,0.7745262587478873
2021-08-31,Aug21,65+,proportion of national compared to prop pop,0.830867120259026
2022-08-31,Aug22,0 to 4,proportion of national compared to prop pop,0.6994360970203243
2022-08-31,Aug22,10 to 14,proportion of national compared to prop pop,0.6528923346307085
2022-08-31,Aug22,15 to 19,proportion of national compared to prop pop,0.5974393362346239
2022-08-31,Aug22,20 to 24,proportion of national compared to prop pop,0.6125889407738692
2022-08-31,Aug22,25 to 29,proportion of national compared to prop pop,0.7021073827525829
2022-08-31,Aug22,30 to 34,proportion of national compared to prop pop,0.728625678167356
2022-08-31,Aug22,35 to 39,proportion of national compared to prop pop,0.711669398376764
2022-08-31,Aug22,40 to 44,proportion of national compared to prop pop,0.7134480490325802
2022-08-31,Aug22,45 to 49,proportion of national compared to prop pop,0.7098960086793052
2022-08-31,Aug22,5 to 9,proportion of national compared to prop pop,0.6996295212782859
2022-08-31,Aug22,50 to 54,proportion of national compared to prop pop,0.7361675670166076
2022-08-31,Aug22,55 to 59,proportion of national compared to prop pop,0.7164362761244584
2022-08-31,Aug22,60 to 64,proportion of national compared to prop pop,0.7282828446196529
2022-08-31,Aug22,65+,proportion of national compared to prop pop,0.806638898675775
2017-12-31,Dec17,0 to 4,proportion of national compared to prop pop,
2017-12-31,Dec17,10 to 14,proportion of national compared to prop pop,
2017-12-31,Dec17,15 to 19,proportion of national compared to prop pop,
2017-12-31,Dec17,20 to 24,proportion of national compared to prop pop,
2017-12-31,Dec17,25 to 29,proportion of national compared to prop pop,
2017-12-31,Dec17,30 to 34,proportion of national compared to prop pop,
2017-12-31,Dec17,35 to 39,proportion of national compared to prop pop,
2017-12-31,Dec17,40 to 44,proportion of national compared to prop pop,
2017-12-31,Dec17,45 to 49,proportion of national compared to prop pop,
2017-12-31,Dec17,5 to 9,proportion of national compared to prop pop,
2017-12-31,Dec17,50 to 54,proportion of national compared to prop pop,
2017-12-31,Dec17,55 to 59,proportion of national compared to prop pop,
2017-12-31,Dec17,60 to 64,proportion of national compared to prop pop,
2017-12-31,Dec17,65+,proportion of national compared to prop pop,
2018-12-31,Dec18,0 to 4,proportion of national compared to prop pop,
2018-12-31,Dec18,10 to 14,proportion of national compared to prop pop,
2018-12-31,Dec18,15 to 19,proportion of national compared to prop pop,
2018-12-31,Dec18,20 to 24,proportion of national compared to prop pop,
2018-12-31,Dec18,25 to 29,proportion of national compared to prop pop,
2018-12-31,Dec18,30 to 34,proportion of national compared to prop pop,
2018-12-31,Dec18,35 to 39,proportion of national compared to prop pop,
2018-12-31,Dec18,40 to 44,proportion of national compared to prop pop,
2018-12-31,Dec18,45 to 49,proportion of national compared to prop pop,
2018-12-31,Dec18,5 to 9,proportion of national compared to prop pop,
2018-12-31,Dec18,50 to 54,proportion of national compared to prop pop,
2018-12-31,Dec18,55 to 59,proportion of national compared to prop pop,
2018-12-31,Dec18,60 to 64,proportion of national compared to prop pop,
2018-12-31,Dec18,65+,proportion of national compared to prop pop,
2019-12-31,Dec19,0 to 4,proportion of national compared to prop pop,
2019-12-31,Dec19,10 to 14,proportion of national compared to prop pop,
2019-12-31,Dec19,15 to 19,proportion of national compared to prop pop,
2019-12-31,Dec19,20 to 24,proportion of national compared to prop pop,
2019-12-31,Dec19,25 to 29,proportion of national compared to prop pop,
2019-12-31,Dec19,30 to 34,proportion of national compared to prop pop,
2019-12-31,Dec19,35 to 39,proportion of national compared to prop pop,
2019-12-31,Dec19,40 to 44,proportion of national compared to prop pop,
2019-12-31,Dec19,45 to 49,proportion of national compared to prop pop,
2019-12-31,Dec19,5 to 9,proportion of national compared to prop pop,
2019-12-31,Dec19,50 to 54,proportion of national compared to prop pop,
2019-12-31,Dec19,55 to 59,proportion of national compared to prop pop,
2019-12-31,Dec19,60 to 64,proportion of national compared to prop pop,
2019-12-31,Dec19,65+,proportion of national compared to prop pop,
2020-12-31,Dec20,0 to 4,proportion of national compared to prop pop,
2020-12-31,Dec20,10 to 14,proportion of national compared to prop pop,
2020-12-31,Dec20,15 to 19,proportion of national compared to prop pop,
2020-12-31,Dec20,20 to 24,proportion of national compared to prop pop,
2020-12-31,Dec20,25 to 29,proportion of national compared to prop pop,
2020-12-31,Dec20,30 to 34,proportion of national compared to prop pop,
2020-12-31,Dec20,35 to 39,proportion of national compared to prop pop,
2020-12-31,Dec20,40 to 44,proportion of national compared to prop pop,
2020-12-31,Dec20,45 to 49,proportion of national compared to prop pop,
2020-12-31,Dec20,5 to 9,proportion of national compared to prop pop,
2020-12-31,Dec20,50 to 54,proportion of national compared to prop pop,
2020-12-31,Dec20,55 to 59,proportion of national compared to prop pop,
2020-12-31,Dec20,60 to 64,proportion of national compared to prop pop,
2020-12-31,Dec20,65+,proportion of national compared to prop pop,
2021-12-31,Dec21,0 to 4,proportion of national compared to prop pop,
2021-12-31,Dec21,10 to 14,proportion of national compared to prop pop,
2021-12-31,Dec21,15 to 19,proportion of national compared to prop pop,
2021-12-31,Dec21,20 to 24,proportion of national compared to prop pop,
2021-12-31,Dec21,25 to 29,proportion of national compared to prop pop,
2021-12-31,Dec21,30 to 34,proportion of national compared to prop pop,
2021-12-31,Dec21,35 to 39,proportion of national compared to prop pop,
2021-12-31,Dec21,40 to 44,proportion of national compared to prop pop,
2021-12-31,Dec21,45 to 49,proportion of national compared to prop pop,
2021-12-31,Dec21,5 to 9,proportion of national compared to prop pop,
2021-12-31,Dec21,50 to 54,proportion of national compared to prop pop,
2021-12-31,Dec21,55 to 59,proportion of national compared to prop pop,
2021-12-31,Dec21,60 to 64,proportion of national compared to prop pop,
2021-12-31,Dec21,65+,proportion of national compared to prop pop,
2022-12-31,Dec22,0 to 4,proportion of national compared to prop pop,
2022-12-31,Dec22,10 to 14,proportion of national compared to prop pop,
2022-12-31,Dec22,15 to 19,proportion of national compared to prop pop,
2022-12-31,Dec22,20 to 24,proportion of national compared to prop pop,
2022-12-31,Dec22,25 to 29,proportion of national compared to prop pop,
2022-12-31,Dec22,30 to 34,proportion of national compared to prop pop,
2022-12-31,Dec22,35 to 39,proportion of national compared to prop pop,
2022-12-31,Dec22,40 to 44,proportion of national compared to prop pop,
2022-12-31,Dec22,45 to 49,proportion of national compared to prop pop,
2022-12-31,Dec22,5 to 9,proportion of national compared to prop pop,
2022-12-31,Dec22,50 to 54,proportion of national compared to prop pop,
2022-12-31,Dec22,55 to 59,proportion of national compared to prop pop,
2022-12-31,Dec22,60 to 64,proportion of national compared to prop pop,
2022-12-31,Dec22,65+,proportion of national compared to prop pop,
2018-02-28,Feb18,0 to 4,proportion of national compared to prop pop,0.5782205956192422
2018-02-28,Feb18,10 to 14,proportion of national compared to prop pop,0.6015049913990068
2018-02-28,Feb18,15 to 19,proportion of national compared to prop pop,0.6185271370719219
2018-02-28,Feb18,20 to 24,proportion of national compared to prop pop,0.6078063952897723
2018-02-28,Feb18,25 to 29,proportion of national compared to prop pop,0.7131177420085955
2018-02-28,Feb18,30 to 34,proportion of national compared to prop pop,0.710760493848981
2018-02-28,Feb18,35 to 39,proportion of national compared to prop pop,0.713086157097256
2018-02-28,Feb18,40 to 44,proportion of national compared to prop pop,0.7296284539531732
2018-02-28,Feb18,45 to 49,proportion of national compared to prop pop,0.6870914167334647
2018-02-28,Feb18,5 to 9,proportion of national compared to prop pop,0.7091425577804813
2018-02-28,Feb18,50 to 54,proportion of national compared to prop pop,0.6713596375531014
2018-02-28,Feb18,55 to 59,proportion of national compared to prop pop,0.7324720037759904
2018-02-28,Feb18,60 to 64,proportion of national compared to prop pop,0.6703020387471411
2018-02-28,Feb18,65+,proportion of national compared to prop pop,0.6787372316543353
2019-02-28,Feb19,0 to 4,proportion of national compared to prop pop,0.6548956109061398
2019-02-28,Feb19,10 to 14,proportion of national compared to prop pop,0.6401784388044365
2019-02-28,Feb19,15 to 19,proportion of national compared to prop pop,0.5833100168338438
2019-02-28,Feb19,20 to 24,proportion of national compared to prop pop,0.6337471077993264
2019-02-28,Feb19,25 to 29,proportion of national compared to prop pop,0.7367394354176122
2019-02-28,Feb19,30 to 34,proportion of national compared to prop pop,0.7860977347734924
2019-02-28,Feb19,35 to 39,proportion of national compared to prop pop,0.7374158867197386
2019-02-28,Feb19,40 to 44,proportion of national compared to prop pop,0.7004678395219597
2019-02-28,Feb19,45 to 49,proportion of national compared to prop pop,0.7312139330365894
2019-02-28,Feb19,5 to 9,proportion of national compared to prop pop,0.6594639882609624
2019-02-28,Feb19,50 to 54,proportion of national compared to prop pop,0.6959938623309747
2019-02-28,Feb19,55 to 59,proportion of national compared to prop pop,0.7720800448254961
2019-02-28,Feb19,60 to 64,proportion of national compared to prop pop,0.7274571246929961
2019-02-28,Feb19,65+,proportion of national compared to prop pop,0.7702993833138343
2020-02-29,Feb20,0 to 4,proportion of national compared to prop pop,0.6245912630966616
2020-02-29,Feb20,10 to 14,proportion of national compared to prop pop,0.5680734291254369
2020-02-29,Feb20,15 to 19,proportion of national compared to prop pop,0.6049811708292132
2020-02-29,Feb20,20 to 24,proportion of national compared to prop pop,0.6222339596169008
2020-02-29,Feb20,25 to 29,proportion of national compared to prop pop,0.7083420686312979
2020-02-29,Feb20,30 to 34,proportion of national compared to prop pop,0.7014923529664374
2020-02-29,Feb20,35 to 39,proportion of national compared to prop pop,0.7031693971820709
