DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2018-07-31,Jul18,Financial,Unemployment,proportion of national compared to prop pop,0.7943752660879259
2018-07-31,Jul18,Health,Health,proportion of national compared to prop pop,0.6511342956773686
2018-07-31,Jul18,Health,Medical issues,proportion of national compared to prop pop,0.5504977637412269
2018-07-31,Jul18,Health,Mental health issues,proportion of national compared to prop pop,0.5815638621321123
2018-07-31,Jul18,Health,Problematic alcohol use,proportion of national compared to prop pop,0.8016111100733647
2018-07-31,Jul18,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.9268492248329597
2018-07-31,Jul18,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8073072472913135
2018-07-31,Jul18,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8004975233634957
2018-07-31,Jul18,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.7892970913985857
2018-07-31,Jul18,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.8644282968784094
2018-07-31,Jul18,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.1725142641410666
2018-07-31,Jul18,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.0690456616047594
2018-07-31,Jul18,Not stated,Not stated,proportion of national compared to prop pop,1.4250934279273384
2018-07-31,Jul18,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.5609410301416119
2018-07-31,Jul18,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.8421954203244101
2018-07-31,Jul18,Other,Itinerant,proportion of national compared to prop pop,0.4147710516760273
2018-07-31,Jul18,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.7142432376658242
2018-07-31,Jul18,Other,Other,proportion of national compared to prop pop,0.6930574876413912
2018-07-31,Jul18,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.8089241466675434
2018-07-31,Jul18,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3524678203205011
2018-07-31,Jul18,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.7979914236324186
2018-07-31,Jul18,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8980087343522666
2018-07-31,Jul18,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.9529927494894731
2018-07-31,Jul18,Total,Total clients,proportion of national compared to prop pop,0.6637056023309981
2019-07-31,Jul19,Accommodation,Accommodation,proportion of national compared to prop pop,0.5322004055218567
2019-07-31,Jul19,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4845639195401493
2019-07-31,Jul19,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5375684868759503
2019-07-31,Jul19,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6241669241134615
2019-07-31,Jul19,Financial,Employment difficulties,proportion of national compared to prop pop,0.5422052372634585
2019-07-31,Jul19,Financial,Financial,proportion of national compared to prop pop,0.61915109488647
2019-07-31,Jul19,Financial,Financial difficulties,proportion of national compared to prop pop,0.6067835425488267
2019-07-31,Jul19,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5722843668204185
2019-07-31,Jul19,Financial,Problematic gambling,proportion of national compared to prop pop,0.35810953336247514
2019-07-31,Jul19,Financial,Unemployment,proportion of national compared to prop pop,0.7808971280882515
2019-07-31,Jul19,Health,Health,proportion of national compared to prop pop,0.6881985545052843
2019-07-31,Jul19,Health,Medical issues,proportion of national compared to prop pop,0.6855676951116283
2019-07-31,Jul19,Health,Mental health issues,proportion of national compared to prop pop,0.5796169553671267
2019-07-31,Jul19,Health,Problematic alcohol use,proportion of national compared to prop pop,0.9486548935871727
2019-07-31,Jul19,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.8701197589448022
2019-07-31,Jul19,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.812575952807508
2019-07-31,Jul19,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7895880511209016
2019-07-31,Jul19,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.832131301891471
2019-07-31,Jul19,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7658273137708344
2019-07-31,Jul19,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.1964348568990093
2019-07-31,Jul19,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9741192853440724
2019-07-31,Jul19,Not stated,Not stated,proportion of national compared to prop pop,0.2694978816904111
2019-07-31,Jul19,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.5726881916297699
2019-07-31,Jul19,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.5298069986204882
2019-07-31,Jul19,Other,Itinerant,proportion of national compared to prop pop,0.7633400113842281
2019-07-31,Jul19,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.7839276160144079
2019-07-31,Jul19,Other,Other,proportion of national compared to prop pop,0.8165196452109565
2019-07-31,Jul19,Other,Other (not elsewhere classified),proportion of national compared to prop pop,1.0258030770513953
2019-07-31,Jul19,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.40653985161752565
2019-07-31,Jul19,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.058412620826871
2019-07-31,Jul19,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.825061806786301
2019-07-31,Jul19,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.9659550736196367
2019-07-31,Jul19,Total,Total clients,proportion of national compared to prop pop,0.7063511094153999
2020-07-31,Jul20,Accommodation,Accommodation,proportion of national compared to prop pop,0.5003694502461299
2020-07-31,Jul20,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4185678426598001
2020-07-31,Jul20,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.545918977623837
2020-07-31,Jul20,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.5565487278638522
2020-07-31,Jul20,Covid,Covid-19,proportion of national compared to prop pop,0.2699876892684338
2020-07-31,Jul20,Financial,Employment difficulties,proportion of national compared to prop pop,0.4672285892471366
2020-07-31,Jul20,Financial,Financial,proportion of national compared to prop pop,0.5742077253754291
2020-07-31,Jul20,Financial,Financial difficulties,proportion of national compared to prop pop,0.5609588829322971
2020-07-31,Jul20,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5012459661701434
2020-07-31,Jul20,Financial,Problematic gambling,proportion of national compared to prop pop,0.48237285324434276
2020-07-31,Jul20,Financial,Unemployment,proportion of national compared to prop pop,0.6943268155141584
2020-07-31,Jul20,Health,Health,proportion of national compared to prop pop,0.6845621905106472
2020-07-31,Jul20,Health,Medical issues,proportion of national compared to prop pop,0.6509745222530865
2020-07-31,Jul20,Health,Mental health issues,proportion of national compared to prop pop,0.6041013598730474
2020-07-31,Jul20,Health,Problematic alcohol use,proportion of national compared to prop pop,1.1478811917072924
2020-07-31,Jul20,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.8757859971324656
2020-07-31,Jul20,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.7446125729972868
2020-07-31,Jul20,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7218794619757888
2020-07-31,Jul20,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.7679998868303975
2020-07-31,Jul20,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7431066029536759
2020-07-31,Jul20,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.3386341588118655
2020-07-31,Jul20,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9355828292731204
2020-07-31,Jul20,Not stated,Not stated,proportion of national compared to prop pop,0.08583859333997902
2020-07-31,Jul20,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.3923032333439468
2020-07-31,Jul20,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.7022685443549928
2020-07-31,Jul20,Other,Itinerant,proportion of national compared to prop pop,0.6616317680490024
2020-07-31,Jul20,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.7916791008190422
2020-07-31,Jul20,Other,Other,proportion of national compared to prop pop,0.8270673209966245
2020-07-31,Jul20,Other,Other (not elsewhere classified),proportion of national compared to prop pop,1.2223245845183075
2020-07-31,Jul20,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.36060101734785666
2020-07-31,Jul20,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.9133597732971209
2020-07-31,Jul20,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.9260679742923281
2020-07-31,Jul20,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.7508161454285799
2020-07-31,Jul20,Total,Total clients,proportion of national compared to prop pop,0.6500559700090829
2021-07-31,Jul21,Accommodation,Accommodation,proportion of national compared to prop pop,0.5704145379286438
