POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
507041178,81,506,288,170,549,713,192,431,60,2991,0,4,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,22,7,19,19,12,32,26,9,35,0,165,0,3,0,0,5,0,0,0,0,4,0,19,21,6,19,19,7,6,0,98,0,13,15,0,10,3,0,3,0,45,66,587,328,138,245,95,23,28,8,1516,15,120,58,20,34,19,0,7,8,267,0,9,5,0,7,9,0,0,0,24,0,10,12,0,7,3,0,0,0,35,3,11,27,8,15,17,0,6,0,94,0,15,6,6,5,14,0,5,0,51,7,45,52,29,54,55,6,20,0,279,3,21,25,9,15,11,0,4,0,88,11,37,34,37,64,31,9,4,4,228,6,76,63,37,31,22,7,19,0,266,30,173,171,85,133,70,20,32,3,724,3,26,9,4,9,7,0,6,0,68,6,57,50,39,46,20,3,12,0,243
507041179,16,174,84,48,111,139,38,89,15,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,97,38,27,33,14,3,4,0,223,0,42,27,8,10,5,0,3,0,103,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,4,4,0,8,0,6,0,0,22,0,0,4,0,6,0,0,0,0,16,0,6,6,8,3,7,0,4,0,38,0,4,4,6,0,0,0,0,0,16,0,5,10,11,12,3,0,0,0,39,18,104,83,61,86,89,39,70,3,543,12,51,75,47,54,20,3,14,0,278,0,7,4,0,0,3,0,0,0,22,0,21,16,4,8,3,0,0,0,52
507041180,22,144,65,31,82,122,40,101,7,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,6,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,29,9,14,13,4,7,6,0,80,0,22,10,8,8,3,6,0,0,58,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,5,4,0,0,3,0,0,0,9,0,6,6,0,5,0,0,0,0,19,0,14,14,7,13,9,0,4,0,60,0,6,3,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,8,18,78,51,56,60,45,16,33,0,364,7,58,50,41,50,20,3,4,0,233,0,11,0,0,0,6,0,5,0,24,0,17,16,5,10,3,0,0,0,47
507041181,71,489,262,185,580,772,267,489,44,3157,0,5,3,0,0,0,0,0,0,3,0,5,0,0,0,8,0,0,0,10,0,34,17,4,10,16,0,3,0,93,0,0,0,0,0,0,0,0,0,3,4,27,28,14,43,36,7,17,0,167,0,9,8,10,21,10,3,4,0,66,21,200,117,45,101,67,12,25,0,597,5,169,52,26,42,22,0,10,5,337,0,8,8,3,11,8,0,0,0,39,0,0,0,0,0,0,0,0,0,11,4,4,10,0,9,7,0,4,0,30,4,24,12,6,20,16,4,4,0,85,12,62,32,23,30,39,7,20,0,221,3,12,14,3,3,7,0,4,0,48,0,15,8,3,11,5,4,0,0,45,31,151,120,66,100,87,47,78,5,675,38,180,174,114,172,82,14,41,8,812,0,25,16,8,5,8,5,0,0,64,6,67,50,27,39,25,7,10,3,242
507041182,165,451,355,314,1173,1328,364,757,107,5018,3,0,5,9,23,3,0,0,0,35,0,0,0,0,0,3,0,0,0,3,5,12,17,19,37,26,11,14,0,137,0,4,0,0,6,0,0,0,0,11,5,11,5,4,14,15,0,0,0,47,0,4,16,17,32,25,0,4,0,95,8,108,46,29,49,17,10,5,0,266,5,99,46,19,31,18,6,10,0,232,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,6,0,0,0,15,0,5,8,0,4,7,0,3,0,29,0,4,4,0,6,0,4,0,0,25,16,47,20,11,23,22,4,5,0,155,0,30,21,12,19,9,5,3,4,100,31,23,42,39,102,74,11,22,3,362,83,274,220,170,375,255,84,128,3,1595,614,750,1243,1097,1587,1306,239,392,35,7270,0,9,3,0,0,0,0,3,0,13,13,38,34,39,61,52,9,8,5,256
507041183,3,71,29,24,49,48,23,50,10,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,5,23,16,0,8,3,4,0,0,54,0,12,8,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,10,0,3,6,0,0,0,0,23,0,4,5,0,4,0,0,0,0,11,0,3,3,0,0,0,0,0,0,15,9,13,28,24,13,17,8,7,0,120,12,52,45,44,41,30,4,9,6,239,0,0,0,0,0,0,0,0,0,6,0,8,12,6,3,4,0,0,5,39
507041184,7,83,43,11,34,58,15,32,4,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,22,12,0,10,3,0,0,0,49,0,13,4,3,7,0,0,0,0,35,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,4,3,0,5,4,5,0,0,20,0,13,8,0,0,6,0,3,0,32,0,0,0,0,0,5,0,0,0,12,0,3,0,5,0,0,0,0,0,7,4,29,18,11,9,9,6,8,0,99,3,34,29,12,12,6,5,0,0,107,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,14
507051186,27,59,50,46,110,130,27,68,13,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,13,6,3,6,4,3,0,58,0,32,15,4,3,3,0,5,0,58,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,10,0,5,3,3,5,0,0,0,0,16,0,7,9,7,12,0,0,0,0,37,10,26,33,31,28,26,11,9,0,161,124,159,251,258,268,226,35,60,10,1387,0,0,0,0,0,0,0,0,0,4,0,9,0,0,4,0,0,0,0,12
507051187,29,189,105,75,232,287,93,204,32,1252,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,7,0,0,0,12,0,9,4,5,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,7,13,10,9,7,0,0,3,49,0,8,0,4,6,0,4,4,0,22,11,89,68,40,49,29,11,7,8,314,8,64,13,7,10,7,3,5,0,120,0,0,6,0,8,4,0,5,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,6,0,0,0,13,4,4,7,6,8,3,0,6,0,38,3,12,14,9,15,4,9,4,0,68,0,15,4,0,0,4,5,0,0,35,0,3,0,0,0,4,0,0,0,10,23,110,88,50,53,43,24,38,5,439,20,61,100,60,78,34,9,17,3,382,0,32,7,11,7,5,0,3,0,64,5,25,24,10,10,9,0,4,0,88
507051188,296,614,476,325,1717,2434,745,1884,160,8665,0,4,0,0,9,9,5,14,0,37,3,5,4,6,9,12,3,9,0,47,10,46,36,14,53,62,28,44,0,287,0,5,3,4,0,4,0,4,0,18,7,26,24,24,60,40,11,24,0,215,5,3,9,6,18,7,0,5,0,67,68,414,255,104,192,96,22,24,13,1193,20,262,107,48,52,46,17,29,10,579,12,21,24,9,31,32,4,13,0,148,0,27,10,5,7,0,0,0,0,48,11,18,20,11,25,22,10,6,0,120,6,23,19,14,55,19,7,17,0,153,5,20,25,22,37,43,11,12,0,172,10,67,39,15,75,46,7,12,5,275,84,54,90,52,310,360,63,141,15,1163,44,143,119,97,147,106,47,59,0,764,62,230,271,208,315,168,27,57,7,1337,0,42,21,5,3,7,0,5,0,83,7,67,73,29,51,27,3,25,4,286
507051189,0,0,0,3,3,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
507051190,16,93,58,43,94,91,25,80,12,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,5,35,31,13,20,15,0,7,0,125,4,37,23,7,8,7,0,5,0,93,0,9,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,10,9,9,0,3,14,11,0,3,0,47,0,14,6,0,3,5,0,0,0,36,0,0,3,0,5,0,0,0,0,15,19,70,58,45,67,44,6,43,0,357,14,56,100,65,47,32,7,19,3,347,0,0,0,0,0,0,0,0,0,3,5,10,21,8,0,5,3,0,0,46
507051191,41,188,98,56,110,197,47,112,16,870,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,18,7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,17,7,6,10,5,0,7,3,59,0,0,0,0,0,0,0,0,0,4,11,113,70,21,33,17,7,0,3,275,13,84,32,15,16,7,5,3,3,177,0,9,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,7,5,3,0,13,0,4,4,0,4,13,0,4,0,28,5,21,13,13,13,4,4,10,0,81,0,20,7,0,4,4,3,0,0,43,0,0,0,0,0,0,0,0,0,10,24,87,91,48,100,83,38,60,6,537,9,54,42,28,35,22,3,11,0,200,0,23,5,0,0,3,0,0,0,35,6,27,24,18,12,10,0,0,0,91
507051192,10,80,58,34,78,67,19,61,3,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,9,39,39,17,29,7,0,0,3,149,0,32,15,4,6,4,3,3,0,81,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,6,3,3,5,0,15,0,0,3,6,0,0,0,4,0,15,0,20,0,3,4,0,0,0,0,34,0,4,0,0,0,0,0,0,0,3,14,50,54,39,39,36,9,21,0,264,22,53,70,50,59,15,5,18,4,289,0,4,0,0,0,0,0,0,0,7,0,14,13,7,9,4,0,0,5,57
507051193,27,160,104,51,86,113,25,54,11,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,18,128,81,55,45,14,5,0,3,351,6,110,30,21,11,10,0,5,0,191,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,5,0,0,0,4,0,6,3,3,3,0,0,4,0,29,0,13,8,0,3,0,0,0,0,32,5,32,17,0,7,3,0,0,0,69,23,40,69,55,78,47,20,58,0,396,10,48,51,28,58,20,4,18,3,238,0,9,6,0,0,0,0,0,0,19,3,26,14,3,3,7,0,4,0,59
507051312,40,314,163,64,151,159,41,110,28,1067,0,0,7,0,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,17,8,3,6,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,4,33,190,138,60,113,40,19,11,5,600,11,201,82,26,24,23,0,5,7,378,0,0,7,0,0,4,0,0,0,14,0,0,5,0,0,3,0,0,0,7,3,3,7,0,4,8,0,0,0,30,0,5,0,0,0,8,0,0,0,13,5,22,18,11,21,17,0,5,4,103,0,19,12,3,4,6,0,0,0,46,0,0,3,0,3,0,0,0,0,21,13,40,35,34,30,37,14,16,4,222,8,61,48,39,40,21,0,14,3,220,0,16,12,8,6,5,4,0,0,39,12,29,20,17,32,8,3,3,0,126
507051313,18,93,72,51,122,181,67,148,24,769,0,12,7,3,5,0,4,0,0,24,0,0,5,0,0,0,0,0,0,6,0,11,4,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,11,3,6,5,0,5,0,46,0,0,0,0,5,0,0,0,0,4,4,35,18,10,7,13,0,7,0,98,3,27,24,8,8,10,4,4,0,81,0,6,0,4,4,5,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,3,0,19,0,0,3,0,6,0,0,5,0,24,3,20,16,3,3,7,0,3,0,55,0,20,15,3,7,0,0,7,0,50,0,8,0,4,0,0,0,0,0,8,32,90,113,111,141,137,62,95,4,794,14,43,56,33,50,26,13,23,3,256,0,5,0,0,0,0,0,0,0,7,5,36,21,16,13,3,0,0,0,90
507051314,8,28,18,11,25,39,15,33,9,185,0,4,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,25,23,12,18,3,0,0,0,89,0,0,3,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,3,0,15,0,4,11,6,8,9,0,6,0,35,0,3,0,9,0,0,0,0,0,18
509011225,183,584,379,320,877,1027,373,587,84,4416,3,7,10,9,5,5,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,20,14,13,18,5,4,3,3,77,0,3,7,0,9,5,0,0,0,25,0,20,11,8,20,14,3,13,0,96,0,3,6,0,8,11,0,4,0,38,47,320,197,103,166,80,28,28,9,977,32,261,128,63,60,61,15,33,8,671,3,11,20,4,15,9,3,8,0,81,0,8,3,3,16,11,5,0,0,49,9,4,17,8,39,19,7,19,0,118,13,13,12,5,38,19,6,8,0,111,11,50,42,37,58,56,8,19,0,279,6,42,20,13,32,18,7,7,3,151,23,50,41,32,94,54,12,13,0,316,23,127,121,88,78,73,36,67,0,617,142,322,444,373,468,257,70,126,18,2220,4,23,28,12,10,7,0,0,0,93,14,52,51,33,72,29,3,16,0,272
509011226,28,62,56,49,60,146,75,200,23,693,6,44,27,23,14,18,7,33,3,176,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,11,6,0,0,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,4,3,0,0,4,0,3,0,21,7,14,0,0,3,0,0,4,0,42,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,7,7,0,0,0,0,0,21,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,27,37,15,14,19,6,17,0,135,0,3,0,3,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5
509011227,7,35,28,27,63,58,20,45,0,285,0,7,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,18,11,6,8,3,0,4,0,60,0,14,0,0,5,0,0,0,0,25,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,0,0,0,0,17,0,0,3,0,0,0,0,0,0,9,0,0,5,0,8,3,0,0,0,20,0,14,13,4,12,8,5,5,0,66,0,9,7,0,3,0,0,7,0,22,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11
509011228,49,150,123,77,119,180,66,185,16,960,10,22,14,10,0,10,0,16,3,86,0,0,0,0,0,0,0,0,0,3,3,29,9,3,11,8,0,3,0,77,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,4,37,28,12,12,4,11,5,0,115,5,50,22,11,16,11,0,13,0,146,0,6,0,0,3,4,0,0,4,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,4,3,3,7,0,0,0,19,6,13,0,12,8,3,0,5,3,56,0,12,3,0,3,5,0,0,0,33,4,4,14,9,7,18,4,5,0,66,7,38,37,8,17,20,14,15,0,160,8,42,40,19,22,19,5,9,0,165,0,3,7,3,0,0,0,3,0,18,0,8,8,9,3,6,0,0,0,38
509011229,34,55,26,33,47,186,89,382,12,854,9,31,34,23,24,45,11,40,5,215,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,9,0,4,0,0,0,11,0,4,0,18,0,7,4,0,0,5,3,4,0,28,0,7,4,0,8,8,0,9,0,39,0,3,9,3,0,5,0,3,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,4,3,5,8,5,5,9,0,0,0,33,14,30,22,7,7,22,8,13,0,117,4,9,11,4,11,4,0,6,0,45,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,8
509011230,42,92,68,53,209,259,80,226,30,1065,3,17,10,6,3,21,0,13,5,80,0,0,0,0,0,0,0,0,0,0,5,4,6,0,24,10,5,5,0,67,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,10,0,0,3,0,0,15,3,6,0,34,3,20,22,16,29,17,3,0,0,110,3,16,16,5,9,9,3,10,0,72,0,6,8,0,3,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,3,0,0,0,26,0,0,3,0,6,0,0,0,0,7,0,5,3,3,7,0,5,0,0,28,0,8,0,0,4,0,0,0,0,19,6,15,13,0,9,12,6,0,0,65,6,23,21,24,23,29,11,18,0,156,14,48,24,39,40,25,0,15,0,207,0,4,6,0,0,0,0,0,0,9,0,9,3,5,7,7,0,3,0,32
509011231,50,62,56,41,85,243,104,399,30,1074,18,48,42,28,19,48,21,60,4,302,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,4,0,26,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,3,0,0,0,16,4,0,0,0,5,4,0,0,0,12,4,7,9,0,9,3,0,8,0,38,0,10,6,5,3,3,0,8,0,26,0,9,5,0,0,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,6,6,0,4,7,0,3,0,32,0,3,0,0,0,0,0,0,0,5,3,12,7,0,11,9,0,0,0,45,6,19,29,12,6,15,5,17,4,119,5,7,14,10,24,4,0,4,0,64,0,0,5,0,0,0,0,0,0,4,0,8,4,0,0,3,0,0,0,18
509011232,46,49,38,27,76,146,48,87,3,514,3,4,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,3,0,19,0,0,0,0,0,0,0,0,0,4,0,4,6,0,5,0,0,0,0,15,0,0,3,0,0,0,0,0,0,4,4,11,3,0,0,3,0,0,0,20,0,12,3,5,3,0,0,0,0,28,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,3,0,19,0,8,0,0,0,0,0,0,0,15,3,6,3,6,19,17,6,4,0,62,0,11,10,0,0,6,0,4,0,31,0,3,5,0,0,4,0,0,0,16,0,10,0,3,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,6
509011233,77,118,96,81,271,451,205,405,38,1740,3,13,8,8,9,3,3,7,0,53,0,4,0,0,0,0,0,0,0,4,0,7,10,0,13,11,5,4,0,42,0,0,0,4,4,0,3,0,0,10,0,19,9,8,23,12,0,0,3,83,3,8,0,9,8,23,0,0,0,50,3,17,30,13,21,13,0,0,0,102,0,24,18,4,16,6,0,3,0,71,0,0,3,5,4,6,0,8,0,21,0,4,0,0,0,0,0,0,0,4,0,0,7,0,4,4,0,0,0,15,0,4,0,0,0,0,0,0,0,10,6,3,0,0,3,0,0,0,0,24,3,12,4,0,0,3,0,0,0,21,4,6,4,4,14,8,0,0,0,41,20,63,65,50,67,70,15,28,3,377,5,21,25,35,25,8,0,9,0,131,0,0,0,0,0,0,0,0,0,0,0,12,5,10,3,3,3,5,0,41
509011234,49,112,72,65,140,258,189,325,38,1249,4,38,24,15,16,25,11,34,0,177,0,0,0,0,0,0,0,0,0,0,4,15,13,3,15,23,32,4,0,117,0,0,0,0,0,0,0,0,0,4,0,4,4,3,0,4,0,0,0,15,0,0,0,0,0,0,3,0,5,10,4,14,26,11,15,9,0,0,0,79,5,20,9,0,7,7,0,3,0,54,0,4,11,3,0,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,9,3,6,5,3,3,4,0,0,0,32,0,10,0,0,0,0,0,0,0,18,9,9,8,4,19,4,0,0,0,46,7,18,20,10,9,21,9,14,0,114,14,19,26,11,24,14,7,6,0,128,0,0,0,0,0,0,0,0,0,3,0,5,5,0,3,3,0,3,0,15
