DATE,MONTH,CLIENT GROUP,MEASURE,VALUE
2020-02-29,Feb20,Number of indigenous clients,proportion of national compared to prop pop,1.1323093419874124
2020-02-29,Feb20,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8667696477772917
2021-02-28,Feb21,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.0917767486694994
2021-02-28,Feb21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.27739900026965514
2021-02-28,Feb21,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7428165591366889
2021-02-28,Feb21,Number of clients who are homeless,proportion of national compared to prop pop,0.6462500717246786
2021-02-28,Feb21,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.84441676813714
2021-02-28,Feb21,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6543996470237741
2021-02-28,Feb21,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,1.0091459483126712
2021-02-28,Feb21,Number of indigenous clients,proportion of national compared to prop pop,1.1038756780063053
2021-02-28,Feb21,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8065258807862495
2022-02-28,Feb22,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.1166164290792184
2022-02-28,Feb22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.35890856012183464
2022-02-28,Feb22,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7069178764616023
2022-02-28,Feb22,Number of clients who are homeless,proportion of national compared to prop pop,0.671224665030239
2022-02-28,Feb22,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8451889142849324
2022-02-28,Feb22,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6070796380767004
2022-02-28,Feb22,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9822079497218534
2022-02-28,Feb22,Number of indigenous clients,proportion of national compared to prop pop,1.132175672312691
2022-02-28,Feb22,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8177090878472997
2023-02-28,Feb23,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.114597874914737
2023-02-28,Feb23,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.22750147790993433
2023-02-28,Feb23,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7690642786120079
2023-02-28,Feb23,Number of clients who are homeless,proportion of national compared to prop pop,0.6658136881671439
2023-02-28,Feb23,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.9393858472223199
2023-02-28,Feb23,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6253045587173387
2023-02-28,Feb23,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,1.0840133969504517
2023-02-28,Feb23,Number of indigenous clients,proportion of national compared to prop pop,1.1709926980527716
2023-02-28,Feb23,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8094772378965116
2018-01-31,Jan18,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.158598230935995
2018-01-31,Jan18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.3089312646336703
2018-01-31,Jan18,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.733129737906195
2018-01-31,Jan18,Number of clients who are homeless,proportion of national compared to prop pop,0.6331557439579054
2018-01-31,Jan18,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8262639146111224
2018-01-31,Jan18,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6094376488475682
2018-01-31,Jan18,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.8596065683089661
2018-01-31,Jan18,Number of indigenous clients,proportion of national compared to prop pop,1.0783562611526651
2018-01-31,Jan18,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.805065635312473
2019-01-31,Jan19,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.3484916731883918
2019-01-31,Jan19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.37101179474304163
2019-01-31,Jan19,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.8182129184769537
2019-01-31,Jan19,Number of clients who are homeless,proportion of national compared to prop pop,0.5975702510954174
2019-01-31,Jan19,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8830310621496159
2019-01-31,Jan19,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6242857289760892
2019-01-31,Jan19,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,1.0133993531496597
2019-01-31,Jan19,Number of indigenous clients,proportion of national compared to prop pop,1.2373768601026567
2019-01-31,Jan19,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8576540809928349
2020-01-31,Jan20,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.3654734154392358
