DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2021-07-31,Jul21,Total,Total clients,proportion of national per 10k,0.6948328816884037
2022-07-31,Jul22,Accommodation,Accommodation,proportion of national per 10k,0.5425213593846085
2022-07-31,Jul22,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.4579235920522363
2022-07-31,Jul22,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.659625019489691
2022-07-31,Jul22,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6647985881378142
2022-07-31,Jul22,Covid,Covid-19,proportion of national per 10k,0.11768983032313748
2022-07-31,Jul22,Financial,Employment difficulties,proportion of national per 10k,0.863891307322505
2022-07-31,Jul22,Financial,Financial,proportion of national per 10k,0.5848215930618195
2022-07-31,Jul22,Financial,Financial difficulties,proportion of national per 10k,0.5775136261840368
2022-07-31,Jul22,Financial,Housing affordability stress,proportion of national per 10k,0.5676286139529608
2022-07-31,Jul22,Financial,Problematic gambling,proportion of national per 10k,0.30387700260312084
2022-07-31,Jul22,Financial,Unemployment,proportion of national per 10k,0.8572784568352324
2022-07-31,Jul22,Health,Health,proportion of national per 10k,0.7347390223440826
2022-07-31,Jul22,Health,Medical issues,proportion of national per 10k,0.7358057639386475
2022-07-31,Jul22,Health,Mental health issues,proportion of national per 10k,0.6023411339090544
2022-07-31,Jul22,Health,Problematic alcohol use,proportion of national per 10k,1.449120869244297
2022-07-31,Jul22,Health,Problematic drug or substance use,proportion of national per 10k,0.7654526013338933
2022-07-31,Jul22,Interpersonal,Family and domestic violence,proportion of national per 10k,0.8772594292005957
2022-07-31,Jul22,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.8444094645401825
2022-07-31,Jul22,Interpersonal,Non-family violence,proportion of national per 10k,0.6862751945093737
2022-07-31,Jul22,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7223252753898787
2022-07-31,Jul22,Interpersonal,Sexual abuse,proportion of national per 10k,1.304520430018488
2022-07-31,Jul22,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9796786784777536
2022-07-31,Jul22,Not stated,Not stated,proportion of national per 10k,0.06419445290352954
2022-07-31,Jul22,Other,Discrimination including racial discrimination,proportion of national per 10k,0.4516811229168837
2022-07-31,Jul22,Other,Disengagement with school or other education and training,proportion of national per 10k,0.6016703815305036
2022-07-31,Jul22,Other,Itinerant,proportion of national per 10k,0.9827705005653661
2022-07-31,Jul22,Other,Lack of family and/or community support,proportion of national per 10k,0.7111835277579612
2022-07-31,Jul22,Other,Other,proportion of national per 10k,0.8101200935645759
2022-07-31,Jul22,Other,Other (not elsewhere classified),proportion of national per 10k,1.1267843047380566
2022-07-31,Jul22,Other,Transition from custodial arrangements,proportion of national per 10k,0.32677642469147483
2022-07-31,Jul22,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.6180899576757355
2022-07-31,Jul22,Other,Transition from other care arrangements,proportion of national per 10k,0.6314204384307837
2022-07-31,Jul22,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.7183730425564141
2022-07-31,Jul22,Total,Total clients,proportion of national per 10k,0.692336466651129
2018-06-30,Jun18,Accommodation,Accommodation,proportion of national per 10k,0.4735229005301958
2018-06-30,Jun18,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.4134272517116242
2018-06-30,Jun18,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.5260594455924378
2018-06-30,Jun18,Accommodation,Previous accommodation ended,proportion of national per 10k,0.5748152472671456
2018-06-30,Jun18,Financial,Employment difficulties,proportion of national per 10k,0.7065640308315034
2018-06-30,Jun18,Financial,Financial,proportion of national per 10k,0.6116132099195353
2018-06-30,Jun18,Financial,Financial difficulties,proportion of national per 10k,0.6186064597245922
2018-06-30,Jun18,Financial,Housing affordability stress,proportion of national per 10k,0.508499980806839
2018-06-30,Jun18,Financial,Problematic gambling,proportion of national per 10k,0.21838162242154358
2018-06-30,Jun18,Financial,Unemployment,proportion of national per 10k,0.7946664593672835
2018-06-30,Jun18,Health,Health,proportion of national per 10k,0.6462814495350548
2018-06-30,Jun18,Health,Medical issues,proportion of national per 10k,0.5702134490673394
2018-06-30,Jun18,Health,Mental health issues,proportion of national per 10k,0.5586690282836682
2018-06-30,Jun18,Health,Problematic alcohol use,proportion of national per 10k,0.8712093634733511
2018-06-30,Jun18,Health,Problematic drug or substance use,proportion of national per 10k,0.9227751350280995
2018-06-30,Jun18,Interpersonal,Family and domestic violence,proportion of national per 10k,0.7828847176096445
2018-06-30,Jun18,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.7710437941066627
2018-06-30,Jun18,Interpersonal,Non-family violence,proportion of national per 10k,0.712592766723032
2018-06-30,Jun18,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7923067828090892
2018-06-30,Jun18,Interpersonal,Sexual abuse,proportion of national per 10k,1.135563548823263
2018-06-30,Jun18,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9622104412691432
2018-06-30,Jun18,Not stated,Not stated,proportion of national per 10k,1.4589775373872524
2018-06-30,Jun18,Other,Discrimination including racial discrimination,proportion of national per 10k,0.51728288392776
2018-06-30,Jun18,Other,Disengagement with school or other education and training,proportion of national per 10k,0.8139204925237596
2018-06-30,Jun18,Other,Itinerant,proportion of national per 10k,0.38776460472876534
2018-06-30,Jun18,Other,Lack of family and/or community support,proportion of national per 10k,0.6639484501866921
2018-06-30,Jun18,Other,Other,proportion of national per 10k,0.6614795971120415
2018-06-30,Jun18,Other,Other (not elsewhere classified),proportion of national per 10k,0.768986873430033
2018-06-30,Jun18,Other,Transition from custodial arrangements,proportion of national per 10k,0.3471531678674156
2018-06-30,Jun18,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.8761707116100819
2018-06-30,Jun18,Other,Transition from other care arrangements,proportion of national per 10k,0.9794944316168172
2018-06-30,Jun18,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.9879365710895857
2018-06-30,Jun18,Total,Total clients,proportion of national per 10k,0.6473001945786964
2019-06-30,Jun19,Accommodation,Accommodation,proportion of national per 10k,0.5381256470382741
2019-06-30,Jun19,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.5001944481658265
2019-06-30,Jun19,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.5381655846725091
2019-06-30,Jun19,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6326085995820713
2019-06-30,Jun19,Financial,Employment difficulties,proportion of national per 10k,0.5401536300496346
2019-06-30,Jun19,Financial,Financial,proportion of national per 10k,0.641636973255824
2019-06-30,Jun19,Financial,Financial difficulties,proportion of national per 10k,0.6382534115495679
2019-06-30,Jun19,Financial,Housing affordability stress,proportion of national per 10k,0.6033824072501718
2019-06-30,Jun19,Financial,Problematic gambling,proportion of national per 10k,0.4014668561757097
2019-06-30,Jun19,Financial,Unemployment,proportion of national per 10k,0.8355524464655508
2019-06-30,Jun19,Health,Health,proportion of national per 10k,0.7323217809494934
2019-06-30,Jun19,Health,Medical issues,proportion of national per 10k,0.7417896112773859
2019-06-30,Jun19,Health,Mental health issues,proportion of national per 10k,0.6167634710024087
2019-06-30,Jun19,Health,Problematic alcohol use,proportion of national per 10k,1.0125416358914
2019-06-30,Jun19,Health,Problematic drug or substance use,proportion of national per 10k,0.9267745416066784
2019-06-30,Jun19,Interpersonal,Family and domestic violence,proportion of national per 10k,0.8477751634963917
2019-06-30,Jun19,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.8065110183270084
2019-06-30,Jun19,Interpersonal,Non-family violence,proportion of national per 10k,0.8209947212920762
2019-06-30,Jun19,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.8224506601722118
2019-06-30,Jun19,Interpersonal,Sexual abuse,proportion of national per 10k,1.2890452113470912
2019-06-30,Jun19,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9809357664487253
2019-06-30,Jun19,Not stated,Not stated,proportion of national per 10k,0.3218146482243865
2019-06-30,Jun19,Other,Discrimination including racial discrimination,proportion of national per 10k,0.6120940457793952
2019-06-30,Jun19,Other,Disengagement with school or other education and training,proportion of national per 10k,0.5325966828156182
2019-06-30,Jun19,Other,Itinerant,proportion of national per 10k,0.7629819135572348
2019-06-30,Jun19,Other,Lack of family and/or community support,proportion of national per 10k,0.846703558389803
2019-06-30,Jun19,Other,Other,proportion of national per 10k,0.8284933447105445
2019-06-30,Jun19,Other,Other (not elsewhere classified),proportion of national per 10k,0.8721026744714105
2019-06-30,Jun19,Other,Transition from custodial arrangements,proportion of national per 10k,0.4602177326710759
2019-06-30,Jun19,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,1.016391276079402
2019-06-30,Jun19,Other,Transition from other care arrangements,proportion of national per 10k,0.832131301891471
2019-06-30,Jun19,Other,Unable to return home due to environmental reasons,proportion of national per 10k,1.0425265026906325
2019-06-30,Jun19,Total,Total clients,proportion of national per 10k,0.7051510706402673
2020-06-30,Jun20,Accommodation,Accommodation,proportion of national per 10k,0.5071322120694652
2020-06-30,Jun20,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.43395637526118075
2020-06-30,Jun20,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.5409538038754599
2020-06-30,Jun20,Accommodation,Previous accommodation ended,proportion of national per 10k,0.5477595410737223
2020-06-30,Jun20,Covid,Covid-19,proportion of national per 10k,0.3127925314703631
2020-06-30,Jun20,Financial,Employment difficulties,proportion of national per 10k,0.469814154623031
2020-06-30,Jun20,Financial,Financial,proportion of national per 10k,0.5686712806907844
2020-06-30,Jun20,Financial,Financial difficulties,proportion of national per 10k,0.5537407432551462
2020-06-30,Jun20,Financial,Housing affordability stress,proportion of national per 10k,0.49728957951542296
2020-06-30,Jun20,Financial,Problematic gambling,proportion of national per 10k,0.470373528536772
2020-06-30,Jun20,Financial,Unemployment,proportion of national per 10k,0.6969099484856965
2020-06-30,Jun20,Health,Health,proportion of national per 10k,0.7088971883836228
2020-06-30,Jun20,Health,Medical issues,proportion of national per 10k,0.6735268802556841
2020-06-30,Jun20,Health,Mental health issues,proportion of national per 10k,0.6165598271114398
2020-06-30,Jun20,Health,Problematic alcohol use,proportion of national per 10k,1.0809693800824884
2020-06-30,Jun20,Health,Problematic drug or substance use,proportion of national per 10k,0.8823326164272262
2020-06-30,Jun20,Interpersonal,Family and domestic violence,proportion of national per 10k,0.7407132919735561
2020-06-30,Jun20,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.7226416396891311
2020-06-30,Jun20,Interpersonal,Non-family violence,proportion of national per 10k,0.8191275132128358
2020-06-30,Jun20,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7564633444566414
