DATE,MONTH,SEX,CLIENT GROUP,MEASURE,VALUE
2018-07-31,Jul18,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.1968041849195987
2018-07-31,Jul18,Male,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.571549439978262
2018-07-31,Jul18,Female,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.37162217785993495
2018-07-31,Jul18,Female,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,1.089440692528164
2018-07-31,Jul18,Female,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6509874658402002
2018-07-31,Jul18,Female,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8340795433235267
2018-07-31,Jul18,Female,Number of indigenous clients,proportion of national compared to prop pop,1.1252474032858601
2018-07-31,Jul18,Female,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7759402741877234
2018-07-31,Jul18,Male,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.7754268418487018
2018-07-31,Jul18,Male,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7193415525200887
2018-07-31,Jul18,Male,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.12242463490118781
2018-07-31,Jul18,Male,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.5893659396419095
2018-07-31,Jul18,Male,Number of clients who are homeless,proportion of national compared to prop pop,0.5911509070234464
2018-07-31,Jul18,Male,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,0.8774116872111392
2018-08-31,Aug18,Female,Number of clients who are homeless,proportion of national compared to prop pop,0.5829343379898366
2018-08-31,Aug18,Male,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8122890042898379
2018-08-31,Aug18,Male,Number of indigenous clients,proportion of national compared to prop pop,0.9120415586149078
2018-08-31,Aug18,Female,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.8026380237304916
2018-08-31,Aug18,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.1686748013931643
2018-08-31,Aug18,Female,Number of indigenous clients,proportion of national compared to prop pop,1.1168748811523435
2018-08-31,Aug18,Female,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.4301885085631601
2018-08-31,Aug18,Male,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.5465065626668266
2018-08-31,Aug18,Female,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6673749588262403
2018-08-31,Aug18,Female,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8715942744389635
2018-08-31,Aug18,Female,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8277726593656651
2018-08-31,Aug18,Male,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.7816719180461364
2018-08-31,Aug18,Female,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,1.1012436728423398
2018-08-31,Aug18,Male,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.6922598401683335
2018-08-31,Aug18,Male,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.142685746984565
2018-08-31,Aug18,Male,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.589967543778746
2018-08-31,Aug18,Male,Number of clients who are homeless,proportion of national compared to prop pop,0.558308898365862
2018-08-31,Aug18,Male,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,0.895764489758712
2018-09-30,Sep18,Female,Number of clients who are homeless,proportion of national compared to prop pop,0.6029880979799789
2018-09-30,Sep18,Male,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.7430734820090175
2018-09-30,Sep18,Male,Number of indigenous clients,proportion of national compared to prop pop,0.8758678970359461
2018-09-30,Sep18,Female,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7945288534559658
2018-09-30,Sep18,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.1318240383564597
2018-09-30,Sep18,Male,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.5511094349780027
2018-09-30,Sep18,Female,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.27462800207827687
2018-09-30,Sep18,Female,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,1.0613487256226388
2018-09-30,Sep18,Female,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6774975870247738
2018-09-30,Sep18,Female,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8683227603860819
2018-09-30,Sep18,Female,Number of indigenous clients,proportion of national compared to prop pop,1.117855940977366
2018-09-30,Sep18,Female,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7990166934793433
2018-09-30,Sep18,Male,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.7571863079559983
2018-09-30,Sep18,Male,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.6671945828882608
2018-09-30,Sep18,Male,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.14792563519005605
2018-09-30,Sep18,Male,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.577687028237572
2018-09-30,Sep18,Male,Number of clients who are homeless,proportion of national compared to prop pop,0.5434551717971625
2018-09-30,Sep18,Male,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,0.8177134991195455
2018-10-31,Oct18,Male,Number of indigenous clients,proportion of national compared to prop pop,0.8975304191663457
2018-10-31,Oct18,Female,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.8137208452846546
2018-10-31,Oct18,Female,Number of clients who are homeless,proportion of national compared to prop pop,0.6150850919945839
2018-10-31,Oct18,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.1996220803371762
