DATE,MONTH,SEX,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2019-10-31,Oct19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5324292013723305
2019-10-31,Oct19,Female,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.146049179677015
2019-10-31,Oct19,Female,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9933148675546183
2019-10-31,Oct19,Female,Other,Other,proportion of national compared to prop pop,0.8589259896914286
2019-10-31,Oct19,Female,Accommodation,Accommodation,proportion of national compared to prop pop,0.5336629668489214
2019-10-31,Oct19,Female,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.47494991393281394
2019-10-31,Oct19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5646984271740755
2019-10-31,Oct19,Female,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6415352397707668
2019-10-31,Oct19,Female,Financial,Financial,proportion of national compared to prop pop,0.6256201514200239
2019-10-31,Oct19,Female,Financial,Financial difficulties,proportion of national compared to prop pop,0.6204364113164119
2019-10-31,Oct19,Female,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5246363974699356
2019-10-31,Oct19,Female,Financial,Employment difficulties,proportion of national compared to prop pop,0.4605314072570104
2019-10-31,Oct19,Female,Financial,Unemployment,proportion of national compared to prop pop,0.8215358000305456
2019-10-31,Oct19,Female,Financial,Problematic gambling,proportion of national compared to prop pop,0.2848102416821096
2019-10-31,Oct19,Female,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.794370322616294
2019-10-31,Oct19,Male,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.7284519506494294
2019-10-31,Oct19,Female,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.9064578759632029
2019-10-31,Oct19,Female,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.4442473797927682
2019-10-31,Oct19,Female,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8184424851562438
2019-10-31,Oct19,Female,Interpersonal,Non-family violence,proportion of national compared to prop pop,1.0730937024147837
2019-10-31,Oct19,Female,Health,Health,proportion of national compared to prop pop,0.7447386024736247
2019-10-31,Oct19,Female,Health,Mental health issues,proportion of national compared to prop pop,0.6156218790728628
2019-10-31,Oct19,Female,Health,Medical issues,proportion of national compared to prop pop,0.7221445962827381
2019-10-31,Oct19,Female,Health,Problematic drug or substance use,proportion of national compared to prop pop,1.0863171276810335
2019-10-31,Oct19,Female,Health,Problematic alcohol use,proportion of national compared to prop pop,1.0992062278771833
2019-10-31,Oct19,Female,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.6440112181319345
2019-10-31,Oct19,Male,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.7423172184009456
2019-10-31,Oct19,Male,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6450418493372386
2019-10-31,Oct19,Male,Health,Mental health issues,proportion of national compared to prop pop,0.5042682474422074
2019-10-31,Oct19,Male,Health,Health,proportion of national compared to prop pop,0.6173978868792178
2019-10-31,Oct19,Male,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.7682684200135721
2019-10-31,Oct19,Male,Health,Problematic alcohol use,proportion of national compared to prop pop,0.7664732223969543
2019-10-31,Oct19,Male,Other,Other,proportion of national compared to prop pop,0.7476104360114348
2019-10-31,Oct19,Male,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3461842615647854
2019-10-31,Oct19,Male,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.4836468352776515
2019-10-31,Oct19,Male,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8649661049668709
2019-10-31,Oct19,Male,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.5170407601296364
2019-10-31,Oct19,Male,Other,Itinerant,proportion of national compared to prop pop,0.7509435299083701
2019-10-31,Oct19,Male,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.9140679608104042
2019-10-31,Oct19,Male,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.5486042949049921
2019-10-31,Oct19,Male,Health,Medical issues,proportion of national compared to prop pop,0.6292569420795666
2019-10-31,Oct19,Male,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.7794888815009822
2019-10-31,Oct19,Male,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.8572181714937542
2019-10-31,Oct19,Male,Not stated,Not stated,proportion of national compared to prop pop,0.14327973341987213
2019-10-31,Oct19,Male,Total,Total clients,proportion of national compared to prop pop,0.641848110856967
2019-11-30,Nov19,Male,Accommodation,Accommodation,proportion of national compared to prop pop,0.5255075271244019
2019-11-30,Nov19,Female,Total,Total clients,proportion of national compared to prop pop,0.7381448430221337
2019-11-30,Nov19,Female,Not stated,Not stated,proportion of national compared to prop pop,0.419039575808211
2019-11-30,Nov19,Female,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.9447387634195457
2019-11-30,Nov19,Female,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.4430381537277261
2019-11-30,Nov19,Female,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.5415184666581624
2019-11-30,Nov19,Female,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.0744300988001494
2019-11-30,Nov19,Female,Other,Itinerant,proportion of national compared to prop pop,0.8940430275025043
2019-11-30,Nov19,Female,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.8946757559609052
2019-11-30,Nov19,Male,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.42909212241205574
2019-11-30,Nov19,Male,Financial,Employment difficulties,proportion of national compared to prop pop,0.492538141689427
2019-11-30,Nov19,Male,Financial,Financial,proportion of national compared to prop pop,0.630827928546416
2019-11-30,Nov19,Male,Financial,Financial difficulties,proportion of national compared to prop pop,0.621897269082449
2019-11-30,Nov19,Male,Financial,Housing affordability stress,proportion of national compared to prop pop,0.523887343264729
2019-11-30,Nov19,Male,Interpersonal,Sexual abuse,proportion of national compared to prop pop,0.5006853891459438
2019-11-30,Nov19,Male,Financial,Unemployment,proportion of national compared to prop pop,0.802620897913888
2019-11-30,Nov19,Male,Financial,Problematic gambling,proportion of national compared to prop pop,0.15726656453943108
2019-11-30,Nov19,Male,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7603641033214237
2019-11-30,Nov19,Male,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9628565175883536
2019-11-30,Nov19,Male,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7091467787514223
2019-11-30,Nov19,Female,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.9823521773237427
2019-11-30,Nov19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5549388899517194
2019-11-30,Nov19,Female,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.8716919518149416
2019-11-30,Nov19,Female,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.0450970531502908
2019-11-30,Nov19,Female,Other,Other,proportion of national compared to prop pop,0.9016450222533061
2019-11-30,Nov19,Male,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.7824011585836697
2019-11-30,Nov19,Female,Accommodation,Accommodation,proportion of national compared to prop pop,0.5625827785984475
2019-11-30,Nov19,Female,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.49443925593037613
2019-11-30,Nov19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5979976487427164
2019-11-30,Nov19,Female,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6638057163288509
2019-11-30,Nov19,Female,Financial,Financial,proportion of national compared to prop pop,0.6338580350169589
2019-11-30,Nov19,Female,Financial,Financial difficulties,proportion of national compared to prop pop,0.6318644924774295
2019-11-30,Nov19,Female,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5467066510201244
2019-11-30,Nov19,Female,Financial,Employment difficulties,proportion of national compared to prop pop,0.5013357857588524
2019-11-30,Nov19,Female,Financial,Unemployment,proportion of national compared to prop pop,0.8242001610822414
2019-11-30,Nov19,Female,Financial,Problematic gambling,proportion of national compared to prop pop,0.2179229879537354
2019-11-30,Nov19,Female,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8102444469221906
2019-11-30,Nov19,Female,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.9100479411953778
2019-11-30,Nov19,Female,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.4820110463623428
2019-11-30,Nov19,Female,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8436767721984169
2019-11-30,Nov19,Female,Interpersonal,Non-family violence,proportion of national compared to prop pop,1.0157798452199684
2019-11-30,Nov19,Female,Health,Health,proportion of national compared to prop pop,0.7824903142587494
2019-11-30,Nov19,Female,Health,Mental health issues,proportion of national compared to prop pop,0.6458477125280835
2019-11-30,Nov19,Female,Health,Medical issues,proportion of national compared to prop pop,0.7824934916650372
2019-11-30,Nov19,Female,Health,Problematic drug or substance use,proportion of national compared to prop pop,1.1019990281426382
