SAL_CODE_2021,Ag_Frs_Fsh_Mgr,Ag_Frs_Fsh_Pfn,Ag_Frs_Fsh_Tch_trwk,Ag_Frs_Fsh_Co_Pswk,Ag_Frs_Fsh_Cl_Adwk,Ag_Frs_Fsh_Sal,Ag_Frs_Fsh_MchOp,Ag_Frs_Fsh_Lab,Ag_Frs_Fsh_Inad_ns,Ag_Frs_Fsh_To,Min_Mgr,Min_Pfn,Min_Tch_trwk,Min_Co_Pswk,Min_Cl_Adwk,Min_Sal,Min_MchOp,Min_Lab,Min_Inad_ns,Min_To,Manf_Mgr,Manf_Pfn,Manf_Tch_trwk,Manf_Co_Pswk,Manf_Cl_Adwk,Manf_Sal,Manf_MchOp,Manf_Lab,Manf_Inad_ns,Manf_To,ElecGWWSvc_Mgr,ElecGWWSvc_Pfn,ElecGWWSvc_Tch_trwk,ElecGWWSvc_Co_Pswk,ElecGWWSvc_Cl_Adwk,ElecGWWSvc_Sal,ElecGWWSvc_MchOp,ElecGWWSvc_Lab,ElecGWWSvc_Inad_ns,ElecGWWSvc_To,Con_Mgr,Con_Pfn,Con_Tch_trwk,Con_Co_Pswk,Con_Cl_Adwk,Con_Sal,Con_MchOp,Con_Lab,Con_Inad_ns,Con_To,WhlTr_Mgr,WhlTr_Pfn,WhlTr_Tch_trwk,WhlTr_Co_Pswk,WhlTr_Cl_Adwk,WhlTr_Sal,WhlTr_MchOp,WhlTr_Lab,WhlTr_Inad_ns,WhlTr_To,ReTr_Mgr,ReTr_Pfn,ReTr_Tch_trwk,ReTr_Co_Pswk,ReTr_Cl_Adwk,ReTr_Sal,ReTr_MchOp,ReTr_Lab,ReTr_Inad_ns,ReTr_To,Acc_Fdsvc_Mgr,Acc_Fdsvc_Pfn,Acc_Fdsvc_Tch_trwk,Acc_Fdsvc_Co_Pswk,Acc_Fdsvc_Cl_Adwk,Acc_Fdsvc_Sal,Acc_Fdsvc_MchOp,Acc_Fdsvc_Lab,Acc_Fdsvc_Inad_ns,Acc_Fdsvc_To,TrPo_wh_Mgr,TrPo_wh_Pfn,TrPo_wh_Tch_trwk,TrPo_wh_Co_Pswk,TrPo_wh_Cl_Adwk,TrPo_wh_Sal,TrPo_wh_MchOp,TrPo_wh_Lab,TrPo_wh_Inad_ns,TrPo_wh_To,InMe_Telco_Mgr,InMe_Telco_Pfn,InMe_Telco_Tch_trwk,InMe_Telco_Co_Pswk,InMe_Telco_Cl_Adwk,InMe_Telco_Sal,InMe_Telco_MchOp,InMe_Telco_Lab,InMe_Telco_Inad_ns,InMe_Telco_To,FinIn_Mgr,FinIn_Pfn,FinIn_Tch_trwk,FinIn_Co_Pswk,FinIn_Cl_Adwk,FinIn_Sal,FinIn_MchOp,FinIn_Lab,FinIn_Inad_ns,FinIn_To,REst_Mgr,REst_Pfn,REst_Tch_trwk,REst_Co_Pswk,REst_Cl_Adwk,REst_Sal,REst_MchOp,REst_Lab,REst_Inad_ns,REst_To,PSc_Tech_Mgr,PSc_Tech_Pfn,PSc_Tech_Tch_trwk,PSc_Tech_Co_Pswk,PSc_Tech_Cl_Adwk,PSc_Tech_Sal,PSc_Tech_MchOp,PSc_Tech_Lab,PSc_Tech_Inad_ns,PSc_Tech_To,AdmSu_Mgr,AdmSu_Pfn,AdmSu_Tch_trwk,AdmSu_Co_Pswk,AdmSu_Cl_Adwk,AdmSu_Sal,AdmSu_MchOp,AdmSu_Lab,AdmSu_Inad_ns,AdmSu_To,PubAd_Sf_Mgr,PubAd_Sf_Pfn,PubAd_Sf_Tch_trwk,PubAd_Sf_Co_Pswk,PubAd_Sf_Cl_Adwk,PubAd_Sf_Sal,PubAd_Sf_MchOp,PubAd_Sf_Lab,PubAd_Sf_Inad_ns,PubAd_Sf_To,EdTr_Mgr,EdTr_Pfn,EdTr_Tch_trwk,EdTr_Co_Pswk,EdTr_Cl_Adwk,EdTr_Sal,EdTr_MchOp,EdTr_Lab,EdTr_Inad_ns,EdTr_To,Hlth_SAss_Mgr,Hlth_SAss_Pfn,Hlth_SAss_Tch_trwk,Hlth_SAss_Co_Pswk,Hlth_SAss_Cl_Adwk,Hlth_SAss_Sal,Hlth_SAss_MchOp,Hlth_SAss_Lab,Hlth_SAss_Inad_ns,Hlth_SAss_To,ArtRec_Mgr,ArtRec_Pfn,ArtRec_Tch_trwk,ArtRec_Co_Pswk,ArtRec_Cl_Adwk,ArtRec_Sal,ArtRec_MchOp,ArtRec_Lab,ArtRec_Inad_ns,ArtRec_To,OthS_Mgr,OthS_Pfn,OthS_Tch_trwk,OthS_Co_Pswk,OthS_Cl_Adwk,OthS_Sal,OthS_MchOp,OthS_Lab,OthS_Inad_ns,OthS_To,Inad_ns_Mgr,Inad_ns_Pfn,Inad_ns_Tch_trwk,Inad_ns_Co_Pswk,Inad_ns_Cl_Adwk,Inad_ns_Sal,Inad_ns_MchOp,Inad_ns_Lab,Inad_ns_Inad_ns,Inad_ns_To
SAL51305,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,16,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,3,4,6,0,0,0,5,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,9,0,18,0,0,0,19,8,0,0,5,0,26,0,9,0,10,0,0,0,0,0,18,3,5,0,13,6,0,0,8,0,40,4,0,3,0,0,0,0,6,0,13,7,5,0,0,0,0,0,3,0,18,0,0,0,0,0,0,4,0,0,13
SAL51306,27,0,5,0,4,0,0,7,0,45,0,6,7,0,0,0,13,5,0,38,0,0,5,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,19,0,21,0,10,4,11,7,0,70,3,0,0,0,0,0,0,0,0,17,10,0,5,4,3,21,0,9,0,56,14,0,13,17,14,4,0,20,0,79,0,8,3,0,5,4,17,3,0,34,3,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,15,0,0,0,0,0,7,0,0,0,12,10,12,8,0,7,0,0,0,0,40,6,8,3,0,3,0,0,3,0,22,7,11,0,9,10,0,0,0,0,43,0,34,3,7,8,0,0,5,0,54,8,41,4,25,11,0,0,0,3,84,4,0,0,3,0,0,0,0,0,7,0,4,4,5,0,0,0,4,0,19,4,0,0,0,0,0,0,0,5,10
SAL51307,7,0,4,0,0,0,0,5,0,13,7,4,27,6,3,0,7,0,0,48,8,6,22,0,6,0,14,4,0,65,0,0,7,0,4,0,0,0,0,19,12,0,28,0,11,0,12,5,0,61,0,0,0,0,4,0,0,4,0,9,9,0,0,0,3,16,0,0,0,35,0,0,0,3,0,3,0,6,0,20,7,0,4,0,0,0,7,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,8,0,4,4,0,0,0,0,13,8,27,8,15,3,0,0,3,0,55,4,12,0,16,7,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,6,0,9,0,3,0,0,0,0,19,6,3,3,0,0,0,0,6,4,18
SAL51308,30,0,6,5,8,0,4,11,0,62,54,33,67,0,20,0,42,3,3,231,50,24,77,4,29,12,13,17,0,223,14,9,10,0,0,0,5,0,3,36,57,18,156,0,45,3,38,47,0,372,22,15,14,0,26,25,15,3,0,122,58,10,18,3,16,173,10,37,0,323,15,0,12,45,3,29,4,25,0,139,27,20,13,5,29,5,57,3,4,163,9,11,3,0,0,0,0,6,0,32,5,19,0,0,29,3,0,0,0,57,20,5,0,0,4,22,0,0,0,56,32,118,44,0,47,0,0,6,0,250,8,5,16,9,14,0,5,27,0,82,35,55,20,48,46,0,0,5,4,213,33,180,15,72,26,0,0,11,0,334,26,152,14,107,56,3,5,8,0,372,7,21,14,11,8,0,0,6,0,59,10,11,74,19,10,0,3,3,0,134,30,22,37,5,34,8,13,12,17,175
SAL51309,15,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,4,6
SAL51310,24,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,4,4,0,3,0,0,0,0,3,0,12,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51311,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51312,3,4,0,0,0,0,0,0,0,9,23,43,10,0,3,0,3,4,0,92,26,20,10,0,15,0,4,4,0,76,6,3,3,0,3,0,0,0,0,21,14,13,30,0,3,0,0,3,0,78,16,10,4,0,4,3,0,0,0,47,25,10,0,0,13,62,3,3,0,122,16,0,11,24,0,18,9,15,0,93,11,15,0,0,4,0,18,0,0,44,0,11,0,0,0,0,0,0,0,12,8,18,0,0,17,0,0,0,4,50,4,3,0,0,4,13,0,0,0,25,31,125,6,0,14,0,0,0,0,180,7,9,0,4,6,0,0,3,0,23,9,28,7,9,14,0,0,3,0,62,11,98,9,27,13,0,0,3,0,161,14,145,13,47,30,0,0,0,0,250,4,3,0,13,7,0,0,0,0,25,4,10,8,7,7,0,0,0,0,41,11,23,4,3,14,5,6,4,10,80
SAL51313,0,0,0,0,0,0,0,0,0,0,18,41,86,3,8,0,116,10,4,281,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,21,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9
SAL51314,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,6,0,5,0,4,9,0,26,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,10,25,3,18,28,6,0,0,12,0,95,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,6,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,8,0,0,0,3,4,0,0,0,0,16,0,8,0,0,0,0,0,0,0,8,0,13,0,5,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,0,12
SAL51315,3,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL51316,0,3,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,11,0,5,0,21,3,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,4,3,0,3,0,0,0,0,0,9,3,7,0,10,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,9
SAL51317,15,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51318,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51319,3,0,7,0,0,0,0,14,0,20,20,13,61,3,12,0,43,15,0,175,38,22,110,0,21,14,49,17,4,283,9,7,18,0,9,0,11,5,0,60,22,12,179,0,28,0,38,63,4,346,7,7,4,0,8,10,13,4,0,62,36,0,18,3,17,170,16,33,6,297,16,0,10,38,3,28,8,44,0,146,8,12,7,11,17,5,58,14,0,139,4,7,0,0,0,6,0,0,0,17,3,10,0,0,19,0,0,0,0,31,6,3,0,0,9,25,0,3,0,45,14,71,25,0,38,0,0,0,0,154,4,10,8,8,14,0,7,38,4,94,30,35,38,62,43,0,5,14,11,238,29,160,11,97,27,0,4,12,0,338,17,134,19,176,63,0,4,16,0,434,5,4,0,12,5,5,0,0,0,29,0,3,53,30,12,0,5,6,0,122,17,15,36,14,19,6,26,17,30,174
SAL51320,43,0,0,0,5,0,0,0,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51321,4,0,0,0,3,0,0,3,0,18,23,35,5,0,6,0,8,5,4,81,12,8,9,5,6,0,0,0,0,47,3,7,0,0,4,0,0,0,0,14,22,4,36,0,15,0,0,5,0,88,13,9,0,0,3,3,0,0,0,29,14,4,6,0,3,40,3,10,0,81,21,0,3,21,11,9,0,18,0,81,7,0,4,3,5,0,8,4,0,36,0,0,0,0,3,0,0,0,0,11,7,31,0,0,17,0,0,0,0,59,0,3,0,0,4,14,0,0,0,21,30,107,5,0,27,0,0,0,0,172,7,3,4,0,9,0,0,3,0,23,15,23,3,11,16,0,3,0,0,69,13,107,4,32,13,0,0,0,0,169,17,105,0,23,25,0,0,0,4,175,4,7,4,11,0,0,0,5,0,27,6,6,5,6,4,0,0,4,0,29,16,17,4,0,5,4,0,9,5,60
SAL51322,3,0,0,0,0,0,0,0,0,7,0,10,7,0,0,0,5,4,0,34,6,3,19,0,7,4,3,0,0,51,4,7,0,0,0,0,4,3,0,19,10,7,40,0,10,0,6,10,0,94,3,4,0,0,3,6,12,0,0,25,11,6,5,0,5,41,0,5,0,69,9,0,3,19,0,7,0,12,0,57,9,7,0,0,7,3,17,3,0,44,0,5,0,0,0,0,0,0,0,4,0,7,0,0,3,0,0,0,0,13,0,0,0,0,0,3,0,0,0,7,9,29,3,0,13,0,0,0,3,62,4,4,0,4,6,0,0,8,0,22,6,12,4,16,10,0,0,0,0,54,7,76,9,15,8,0,0,6,0,118,6,41,0,48,24,0,0,4,0,128,5,5,0,10,0,0,0,0,0,23,0,6,12,3,4,0,0,0,0,25,3,5,9,0,8,0,3,3,5,43
SAL51323,3,0,0,0,0,0,0,0,0,6,5,0,16,0,0,0,12,0,0,36,5,6,16,0,3,0,4,0,0,42,0,0,0,0,0,0,0,0,0,0,5,3,24,0,3,0,8,4,0,49,4,0,0,0,0,3,0,0,0,8,11,0,3,0,0,27,6,4,0,45,3,0,5,13,4,0,0,8,0,37,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,0,5,0,8,0,0,3,0,0,0,0,9,0,0,0,0,0,7,0,0,0,10,0,10,5,0,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,4,0,0,4,5,0,0,0,0,19,7,29,0,6,3,0,0,0,0,46,5,21,3,20,8,0,0,0,0,59,0,0,0,3,0,0,0,0,0,4,0,0,6,9,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,9
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,4,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,4,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,6,3,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51327,14,5,0,0,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51328,3,0,0,0,0,0,0,4,0,7,5,0,16,3,0,0,16,6,0,41,6,4,10,0,5,0,3,5,0,29,4,0,0,0,3,0,0,0,0,9,3,3,24,0,6,0,7,10,0,50,8,0,7,0,6,0,0,0,0,24,9,0,0,0,3,15,3,0,0,35,0,0,0,4,0,0,0,8,0,19,6,5,4,0,4,0,3,0,0,21,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,10,3,0,4,0,0,4,0,24,0,0,0,0,0,0,0,3,0,9,3,4,5,14,8,0,0,4,0,36,0,34,0,14,3,0,0,3,0,58,3,19,3,13,5,0,0,0,0,44,0,0,0,5,4,0,0,0,0,13,0,0,12,3,3,0,0,0,0,29,3,0,7,0,8,0,0,0,5,22
SAL51329,25,0,5,0,3,0,0,11,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51330,15,3,3,0,9,3,3,4,0,36,131,301,139,8,63,3,121,44,19,826,73,38,64,6,38,29,19,24,3,287,21,30,9,0,10,0,7,5,0,93,154,80,451,7,103,24,31,105,12,970,49,30,14,0,28,35,11,7,0,179,103,51,35,9,30,344,14,43,6,642,149,14,79,249,35,38,8,85,3,667,58,57,12,25,48,8,67,19,5,285,15,59,25,0,6,15,0,5,0,127,64,152,0,4,93,8,0,0,4,327,38,23,5,0,35,99,0,7,5,212,166,599,92,4,129,22,13,5,10,1029,61,71,34,22,24,8,16,87,0,327,80,158,39,138,134,4,4,13,17,586,90,650,22,172,65,3,0,20,4,1029,107,815,36,288,211,8,8,16,10,1512,44,58,20,79,27,7,3,8,0,235,49,43,133,143,31,6,0,13,0,420,78,85,52,25,47,21,19,29,70,420
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,45,0,0,0,3,0,0,0,0,51,5,0,0,0,0,0,0,0,0,5,9,4,0,0,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,4,0,13,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,7,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,12,0,12,4,6,0,0,0,0,0,22,0,18,0,10,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4
