SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL51379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,4,0,0,4,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,5,0,0,0,4,4,27
SAL51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,5,0,0,4,5,25
SAL51381,8,17,18,76,11,99,12,46,0,285,25,175,66,185,75,97,25,44,3,695,139,726,143,150,173,75,47,80,28,1566,274,593,124,92,127,44,29,39,15,1340,315,442,92,81,156,56,29,39,21,1228,242,418,84,67,168,62,30,37,25,1127,118,197,26,22,86,46,11,19,13,533,22,30,7,3,16,3,0,6,8,90,0,3,0,0,4,0,0,0,0,9,1141,2599,552,678,808,482,178,319,111,6872
SAL51382,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,5,4,3,0,0,4,0,3,3,0,18,14,0,4,5,0,0,0,0,0,19,19,0,3,3,0,0,0,3,0,26,7,0,0,0,0,0,0,5,0,15,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,11,9,9,0,0,13,0,102
SAL51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,4,0,0,5,0,0,0,0,34
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6
SAL51385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,0,0,5,0,0,3,0,0,15,3,0,0,3,3,0,0,0,0,10,4,5,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,5,4,5,4,4,10,0,64
SAL51386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,4,0,20
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51390,0,0,20,17,9,40,4,28,0,113,8,8,31,20,5,15,10,24,3,123,27,37,60,26,28,18,35,28,4,265,25,40,61,33,24,22,28,18,3,257,47,41,67,26,42,23,46,19,0,323,55,34,41,31,34,21,46,30,7,294,16,12,7,4,16,7,5,5,0,92,3,5,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,181,182,291,170,160,143,177,154,26,1476
SAL51391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,3,0,0,9,0,5,0,0,0,0,0,0,0,7,7,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,8,3,6,3,9,0,0,51
SAL51392,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,3,0,6,0,42
SAL51393,0,0,0,0,0,0,3,7,0,3,6,0,8,0,4,0,0,0,0,20,5,3,11,4,6,4,7,9,4,58,10,4,14,9,3,4,9,3,0,60,15,9,18,0,12,9,14,13,0,76,11,4,14,3,8,0,15,23,0,78,4,0,3,0,0,0,5,8,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,20,60,19,33,19,56,57,6,330
SAL51394,9,7,35,73,22,148,24,90,10,415,32,84,74,139,56,105,40,71,20,620,112,331,220,133,180,82,83,71,16,1235,250,575,300,177,250,72,127,111,24,1893,222,366,201,159,194,81,86,119,15,1438,108,138,124,72,131,50,79,47,13,760,26,25,22,14,32,11,12,20,8,161,4,4,0,0,10,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,759,1520,982,768,877,552,458,523,103,6535
SAL51395,0,0,10,5,0,15,4,14,0,49,6,3,15,14,3,13,4,14,0,72,6,9,24,5,10,12,10,19,0,100,7,9,19,15,11,13,15,22,0,119,8,12,21,23,14,15,16,21,4,132,16,12,21,19,11,11,29,18,0,140,4,0,0,4,7,0,6,9,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,52,53,108,86,59,71,94,119,13,656
SAL51396,3,4,36,41,7,76,14,46,7,240,32,58,87,108,49,92,47,68,9,536,113,298,242,145,149,69,76,106,25,1214,140,254,230,108,120,46,78,90,25,1085,134,167,187,119,153,71,109,103,18,1058,90,117,134,90,138,55,78,100,15,816,22,29,45,27,42,25,27,25,4,246,5,0,4,0,3,4,0,5,0,23,0,0,0,0,0,0,0,0,0,0,536,936,959,633,661,434,418,542,101,5213
SAL51397,0,0,10,29,5,40,0,30,3,125,9,13,26,24,10,15,9,15,3,106,14,62,64,36,25,19,18,25,4,265,29,51,42,44,21,20,16,32,6,250,31,56,36,43,30,25,10,20,5,260,20,70,33,50,41,26,15,26,4,283,13,13,9,10,10,0,8,11,3,68,0,0,0,0,4,5,0,3,0,10,0,0,0,0,0,0,0,0,0,0,111,259,215,232,139,144,70,168,31,1368
SAL51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,0,0,0,4,0,0,0,0,13,4,5,4,4,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,4,3,0,4,5,0,35
SAL51399,0,0,4,0,0,3,0,0,0,10,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,7,3,5,0,0,0,0,20,3,0,9,0,0,0,3,0,0,27,4,5,9,5,0,3,6,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,29,12,7,10,14,13,0,109
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
SAL51401,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,6,3,23,4,19,3,13,5,5,0,7,0,51,0,5,4,17,0,6,4,9,0,50,3,4,3,7,0,0,4,3,4,27,8,7,0,3,0,0,0,5,0,16,0,5,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,21,45,10,7,7,26,11,185
SAL51402,4,4,11,37,5,38,7,28,5,135,15,50,46,106,37,51,25,32,11,368,79,272,133,119,83,61,64,90,20,917,69,186,80,54,64,24,29,44,7,562,75,111,58,32,58,13,20,37,4,401,34,81,39,24,49,10,19,30,5,277,5,18,7,3,10,9,5,5,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,721,368,376,299,203,165,267,48,2733
SAL51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,7,3,3,0,0,30
SAL51404,0,0,0,3,0,9,0,6,0,26,0,0,3,0,0,4,3,0,0,23,0,4,9,3,0,0,0,3,0,20,3,6,9,11,8,7,5,3,0,49,16,13,13,11,10,0,3,4,3,77,6,13,6,6,3,3,5,5,6,55,0,0,3,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,43,37,32,23,28,27,5,262
SAL51405,4,8,26,52,17,110,5,48,3,276,17,82,61,89,60,90,13,40,14,463,100,380,121,79,117,51,28,46,22,944,202,486,124,70,150,60,23,32,13,1170,274,325,113,92,195,72,31,53,16,1187,160,183,130,71,172,70,46,43,15,884,41,52,47,20,56,28,14,31,0,281,13,7,5,0,3,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,807,1518,626,478,770,495,172,306,85,5246
SAL51406,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,3,0,4,3,0,0,0,0,0,0,10,0,6,0,0,0,0,0,4,0,14,4,5,0,5,4,0,0,4,0,14,5,3,0,0,0,0,3,5,0,21,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,18,8,4,10,0,9,15,4,78
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,0,0,12,14,5,24,3,25,0,84,7,11,30,16,12,8,5,15,0,101,20,45,41,14,24,6,18,14,10,177,31,52,33,19,29,4,16,16,0,207,54,65,43,40,44,8,23,13,9,305,33,45,44,30,36,18,28,14,5,259,9,20,13,6,14,3,8,4,0,75,8,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,156,242,216,133,160,81,95,104,28,1212
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,0,0,0,13,3,9,5,0,0,0,0,0,0,24,0,9,6,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,19,0,3,0,0,0,0,59
SAL51410,0,0,17,11,0,20,3,16,0,66,0,3,12,8,5,11,3,5,0,51,3,17,26,10,8,5,5,7,0,82,17,23,16,6,14,10,15,0,0,101,30,28,27,21,26,11,14,18,0,167,13,20,29,13,15,8,20,11,0,131,6,4,0,3,4,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,88,132,70,75,55,58,66,10,616
SAL51411,0,0,9,9,0,8,0,9,0,39,0,0,5,3,0,0,0,7,0,19,0,4,8,6,3,0,6,6,0,37,9,23,16,3,11,3,8,4,0,85,13,28,22,11,8,7,6,5,0,107,16,27,9,3,16,5,0,0,4,75,6,13,4,0,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,92,74,43,41,27,26,39,5,396
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6
SAL51413,0,0,6,10,6,30,4,25,6,87,5,6,23,19,12,19,9,22,0,117,27,45,63,38,49,38,43,38,10,348,33,42,59,57,50,24,49,38,4,349,25,27,45,43,36,37,47,40,7,301,12,15,30,23,31,13,34,26,3,184,0,9,6,3,12,4,10,3,4,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,145,234,192,198,166,183,193,28,1436
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3
SAL51415,0,0,0,0,0,0,0,6,0,8,0,0,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,0,13,0,7,4,0,0,0,0,0,0,16,4,8,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,5,9,6,5,0,9,0,67
SAL51416,0,7,5,56,5,43,3,49,4,177,17,125,40,88,61,68,5,24,9,440,149,915,86,105,133,64,15,39,20,1526,237,630,72,64,106,27,7,25,10,1185,234,405,53,52,92,40,16,29,15,941,170,373,37,44,108,41,17,21,13,817,72,164,21,19,34,29,11,13,5,368,14,28,0,0,8,6,0,0,3,71,0,5,0,0,0,0,0,0,0,3,908,2651,320,427,558,315,78,194,76,5533
SAL51417,9,8,27,52,11,97,11,95,3,321,17,83,89,97,63,82,49,64,3,546,141,468,270,177,201,94,88,109,23,1569,235,478,268,185,230,73,99,96,26,1699,158,241,201,141,201,81,96,95,17,1232,72,97,107,87,115,35,55,64,10,647,16,23,18,13,20,10,14,11,0,126,0,4,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,654,1412,983,756,840,470,407,539,81,6155
SAL51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,6,4,3,0,0,0,3,0,0,11,5,0,0,5,0,0,5,0,0,14,5,3,0,0,0,4,0,5,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,10,8,0,4,5,3,0,56
SAL51419,0,0,5,4,4,12,4,6,0,42,0,8,19,11,5,9,3,0,0,62,12,33,41,22,15,10,15,19,0,176,11,39,31,24,16,12,9,11,4,155,19,31,19,27,16,11,15,12,3,154,21,25,21,20,17,3,14,13,0,130,0,9,4,3,5,0,0,4,0,24,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,67,147,136,117,86,59,60,71,11,747
SAL51420,3,9,22,33,9,59,12,64,3,215,12,14,83,44,34,49,33,47,12,345,55,101,183,98,84,58,44,62,21,697,79,124,113,81,96,35,53,41,15,643,94,135,125,100,113,35,70,69,17,749,86,109,98,87,121,43,91,70,14,716,20,30,33,18,39,19,30,23,6,202,4,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,3,3,351,519,656,458,498,312,329,383,82,3584
SAL51421,3,10,4,51,9,34,9,26,0,145,0,48,8,56,21,38,4,11,4,189,49,175,16,68,30,17,3,9,6,371,102,182,16,51,47,10,6,4,8,429,187,232,13,28,49,22,0,0,4,544,103,186,10,13,29,13,3,8,3,371,32,78,5,7,20,10,5,4,0,155,6,14,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,477,927,84,276,199,134,33,59,24,2217
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,0,0,0,4,0,0,0,0,15,3,0,5,0,0,0,0,0,0,14,6,0,0,5,4,4,4,0,0,24,8,5,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,5,3,9,0,6,6,0,78
SAL51423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,27,4,4,0,4,13,0,52,0,7,35,6,4,0,3,9,0,71,8,13,31,5,5,0,8,12,3,85,6,9,18,9,3,0,8,12,0,59,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,116,17,11,3,24,45,9,278
SAL51424,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,3,4,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,6,10,0,0,0,5,0,3,0,0,14,6,0,3,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,4,10,6,4,5,0,0,65
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,18
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,4,0,7,4,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,10,8,0,3,3,0,0,7,4,0,26,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,11,8,6,0,13,10,0,71
SAL51431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,10,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,5,0,7,0,32
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,19
SAL51433,0,0,0,5,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,3,11,7,7,0,0,3,3,4,37,0,12,0,3,0,3,3,4,0,25,4,13,4,0,0,0,0,4,0,32,5,5,3,6,0,0,9,0,0,23,0,3,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,47,13,21,3,3,17,18,3,142
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11
SAL51435,8,11,51,62,15,145,22,78,7,399,18,32,76,85,44,92,22,56,11,444,76,170,161,114,103,46,60,62,20,824,185,312,234,150,200,84,82,68,22,1342,177,259,204,149,195,81,69,87,17,1240,86,117,99,70,86,34,50,44,7,597,8,16,17,12,22,17,18,17,0,124,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,569,908,843,641,676,504,321,414,96,4979
SAL51436,0,0,6,11,0,9,3,12,0,48,3,6,20,16,4,4,0,5,0,60,11,30,27,15,7,4,8,3,0,104,24,32,27,23,12,11,7,14,0,145,28,52,18,11,25,5,7,14,0,155,27,39,16,11,26,8,13,8,0,151,12,15,3,0,10,3,6,10,4,55,3,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,108,172,114,89,87,45,41,66,5,722
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,17
