SAL_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,7,8,15,3,10,0,0,49
SAL51244,5,0,3,4,3,13,33,20,4,95,4,3,3,9,8,10,9,12,0,52,0,3,6,0,5,13,11,0,3,40,3,0,3,9,4,13,3,4,0,34,0,10,9,5,4,7,7,4,0,42,0,0,3,0,4,5,0,0,0,20,0,0,3,4,0,9,6,0,0,21,0,0,5,7,3,5,0,0,0,12,0,0,3,0,3,12,0,3,0,17,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,5,0,8,0,6,3,4,13,11,3,16,3,62,0,0,0,0,0,0,0,0,0,0,22,34,58,63,69,128,115,78,26,591
SAL51245,0,0,0,0,5,3,0,0,0,10,0,0,4,0,0,0,3,0,0,7,0,0,0,4,0,4,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,0,5,4,3,7,4,0,0,25,0,0,0,5,6,0,0,0,0,16,0,0,0,4,6,0,0,0,0,14,0,0,0,3,4,0,0,0,0,15,0,0,3,3,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,11,10,7,3,0,0,32,0,0,0,0,0,0,0,0,0,0,3,3,34,40,43,26,18,13,0,173
SAL51246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,7,19,15,3,0,0,55
SAL51247,17,12,29,39,45,60,123,84,24,426,9,26,33,36,45,56,67,45,8,332,17,28,26,48,50,36,39,27,14,277,7,15,51,44,37,47,24,14,0,240,3,16,36,59,35,41,14,10,0,217,0,11,26,30,35,25,12,4,0,140,0,9,31,33,36,33,8,0,0,147,0,6,20,25,44,27,12,0,0,129,0,8,32,62,74,54,14,0,0,241,0,0,11,19,11,7,6,0,0,56,0,0,7,12,18,4,4,0,0,38,28,15,32,41,34,27,41,60,57,331,0,0,0,0,0,0,0,0,0,0,334,197,424,573,567,590,598,389,142,3812
SAL51248,0,0,4,7,5,9,15,11,0,58,4,8,3,3,8,5,6,7,0,43,6,10,11,10,8,9,3,0,0,53,3,5,6,14,10,15,0,0,0,50,0,0,16,14,19,17,3,0,0,60,0,3,4,13,18,6,3,0,0,50,0,0,5,9,11,12,5,0,0,39,0,0,4,10,6,7,8,0,0,28,0,0,6,14,24,11,0,0,0,59,0,0,0,0,6,0,0,0,0,11,0,4,0,4,6,3,6,0,0,25,7,9,16,13,21,16,18,13,0,103,0,0,0,0,0,0,0,0,0,0,65,40,84,121,153,145,111,40,10,761
SAL51249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,4,0,0,10
SAL51250,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,6,7,6,12,13,20,4,4,73
SAL51251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,8,3,13,7,7,3,0,61
SAL51252,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,3,0,0,5,0,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,0,0,0,31,0,0,0,0,0,0,0,0,0,0,4,9,13,14,17,26,15,5,0,94
SAL51253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,6,9,0,0,0,22,3,3,7,5,12,12,0,0,0,39,0,9,13,0,10,6,0,0,0,34,0,12,15,9,10,3,0,0,0,47,0,13,48,38,31,25,5,0,0,156,0,0,17,20,24,13,0,0,0,80,0,5,15,26,21,3,0,0,0,72,4,36,81,73,66,43,9,0,0,313,0,0,0,0,0,0,0,0,0,0,6,82,212,182,179,119,10,0,0,791
SAL51254,0,0,0,0,0,0,15,7,0,26,0,0,0,0,5,6,17,3,0,30,0,0,7,3,0,3,15,0,0,24,0,3,7,3,6,5,18,0,0,43,0,3,3,0,0,8,0,0,0,24,0,0,0,0,11,3,3,0,0,21,0,0,7,4,10,12,0,0,0,31,0,0,0,8,3,5,3,0,0,23,0,0,9,3,13,9,7,0,0,44,0,0,0,3,4,3,4,0,0,18,0,0,0,10,5,4,3,0,0,25,0,0,12,4,12,21,75,20,0,159,0,0,5,0,0,0,0,0,0,5,12,13,52,46,73,105,193,54,3,550
SAL51255,0,0,0,0,4,9,8,4,0,26,0,3,0,0,0,0,0,0,0,10,3,3,4,4,4,3,0,0,3,19,0,0,0,0,0,3,5,0,0,14,0,0,0,0,0,3,3,0,0,12,0,4,0,0,0,6,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,7,12,14,17,27,34,31,17,7,168
SAL51256,0,0,0,0,4,0,10,3,3,21,0,0,3,0,4,7,8,0,0,22,0,0,0,0,3,3,3,0,0,20,0,6,0,6,3,4,10,5,0,36,0,0,4,3,4,5,4,3,0,28,0,3,0,6,3,0,3,0,0,15,0,0,0,0,3,3,0,0,0,8,0,0,0,0,3,6,5,0,0,12,0,0,0,4,7,5,4,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,6,3,0,0,11,3,0,0,0,10,0,9,0,0,18,0,0,0,0,0,0,0,0,0,4,14,14,22,26,59,67,63,29,3,299
SAL51257,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,5,0,0,6,0,0,0,3,0,3,5,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,6,0,0,0,16,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,10,9,16,28,21,10,3,116
SAL51258,3,0,3,6,9,37,49,27,5,135,4,4,9,4,10,11,41,32,11,131,4,4,7,6,6,8,26,14,5,86,0,4,5,6,12,12,24,8,0,81,0,5,8,12,24,25,16,6,0,85,0,0,7,12,3,14,6,0,0,55,0,3,8,16,13,4,3,8,0,63,0,0,5,5,14,11,9,4,0,52,0,4,12,18,18,18,15,5,0,85,0,0,5,5,9,10,0,0,0,27,0,0,7,12,11,4,3,7,0,42,15,5,29,18,23,28,35,43,12,198,0,0,0,0,0,0,0,0,0,0,63,43,111,138,180,236,344,199,48,1368
SAL51259,6,0,6,3,6,14,17,8,0,60,7,4,10,17,18,10,15,5,0,98,7,8,23,24,18,14,20,3,0,118,5,16,29,17,20,25,16,0,0,136,9,17,59,53,26,24,15,10,0,210,6,20,61,41,32,28,17,0,0,207,8,23,97,52,43,49,16,3,0,283,0,10,73,64,59,32,9,0,0,251,3,22,201,242,154,99,17,0,0,737,0,7,90,105,45,38,4,0,0,285,0,4,84,186,144,88,19,0,0,523,19,50,172,170,169,143,79,27,0,828,0,0,9,5,0,4,0,0,0,18,142,201,977,1058,761,644,308,85,5,4171
SAL51260,58,64,78,59,82,78,136,133,67,757,46,84,108,88,109,96,78,44,24,688,29,85,118,93,116,96,74,43,15,663,19,84,146,132,136,129,33,10,6,700,8,80,172,149,206,140,53,11,6,830,9,51,130,135,174,135,27,8,0,675,0,43,135,148,179,128,22,3,5,670,0,14,83,97,120,71,9,0,0,402,0,16,143,190,289,193,24,0,0,847,0,0,29,49,60,30,4,0,0,178,0,0,15,35,53,38,6,6,0,160,42,38,94,94,79,46,36,43,36,505,0,0,0,5,4,7,3,0,0,18,1009,829,1556,1583,1882,1549,893,498,213,10004
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,0,0,0,0,0,0,9,6,0,23,0,0,0,0,4,3,11,3,0,28,0,0,0,3,0,0,8,5,0,16,0,0,0,0,0,3,5,3,0,7,0,0,0,0,5,3,0,3,0,15,0,0,0,0,4,9,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,12,0,0,4,7,11,3,4,0,0,28,0,0,0,0,4,0,0,0,0,6,0,0,0,3,6,6,0,0,0,18,0,9,15,17,18,12,3,3,0,70,0,0,0,0,0,0,0,0,0,0,11,7,24,39,64,66,63,31,6,313
SAL51263,0,0,0,0,0,0,3,4,0,14,0,0,0,4,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,5,8,9,20,15,26,21,9,0,105
SAL51264,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,11,0,0,3,0,0,0,0,0,0,8,0,4,0,6,0,0,4,0,0,9,0,0,5,0,3,6,3,0,0,16,0,0,0,0,0,3,3,0,0,12,0,0,3,5,0,4,0,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,5,6,4,0,3,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,0,0,0,5,0,0,5,0,3,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,10,10,22,18,30,42,41,4,0,167
SAL51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,7,5,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,4,9,12,7,0,0,0,32
SAL51266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,5,0,0,19
SAL51267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,7,0,0,3,0,0,0,12,0,0,5,0,0,4,0,0,0,8,0,0,3,0,0,0,0,0,0,10,0,0,3,0,0,6,3,0,0,10,0,0,5,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,23,16,16,30,19,4,0,108
SAL51268,0,0,0,0,3,12,22,13,3,50,3,0,0,3,0,0,11,14,6,37,0,0,0,4,0,7,3,4,0,30,0,0,3,5,7,3,0,6,0,27,0,0,8,0,0,7,3,8,0,29,0,0,4,4,9,0,7,0,0,22,0,0,8,3,0,4,6,0,0,17,0,0,4,0,5,3,0,0,0,8,0,0,0,5,4,3,0,0,0,13,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,5,10,17,11,20,22,33,10,11,129,0,0,0,0,0,0,0,0,0,0,18,17,53,45,59,93,135,67,32,521
SAL51269,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,5,4,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,3,10,15,11,3,6,0,58
SAL51270,0,4,0,4,0,9,4,9,0,26,0,0,0,0,0,6,4,6,0,22,0,3,0,0,4,5,14,5,0,30,0,6,0,0,4,6,3,0,0,21,0,0,3,3,7,5,4,0,0,31,0,0,4,3,6,5,7,0,0,28,0,0,3,7,3,4,4,0,0,21,0,0,0,3,5,0,0,0,0,11,0,0,0,14,10,8,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,4,10,9,4,0,0,26,0,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,23,13,24,55,59,69,69,23,3,342
SAL51271,18,41,72,38,38,36,61,57,26,386,12,75,102,69,60,47,29,24,3,433,11,54,144,82,43,42,22,10,8,410,11,50,197,131,81,41,25,8,3,543,3,64,234,162,97,49,13,3,0,624,0,34,174,135,84,51,6,0,0,485,0,17,96,129,63,31,11,0,0,346,0,4,65,68,40,24,0,0,0,203,0,4,80,114,63,29,4,0,0,297,0,0,6,25,7,7,0,0,0,40,0,0,9,30,15,3,0,0,0,57,32,44,103,61,49,46,11,10,4,359,0,0,11,0,0,4,3,0,0,23,387,594,1561,1243,799,565,309,192,70,5724
SAL51272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,3,5,8,16,15,3,0,55
SAL51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,13
SAL51274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,19
SAL51275,7,4,8,3,9,16,22,9,0,70,7,3,4,12,14,18,37,16,0,115,4,5,10,8,11,22,15,8,0,96,0,5,15,16,17,21,22,8,0,112,0,0,16,24,28,18,19,8,0,103,0,3,8,18,25,24,4,0,0,78,0,0,5,13,12,12,12,3,0,59,0,0,0,14,19,12,7,0,0,62,0,0,8,21,23,15,17,0,0,87,0,0,0,3,0,9,0,0,0,23,0,0,0,21,9,17,8,4,0,52,5,4,7,3,0,14,5,12,0,46,0,0,0,0,0,0,0,0,0,0,75,32,93,183,197,251,230,101,9,1173
SAL51276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,10,7,6,0,0,34
SAL51277,0,0,0,0,0,6,11,0,0,25,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,3,3,0,0,9,0,0,0,0,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,4,5,3,0,17,0,0,3,0,0,0,0,0,0,3,11,0,15,15,20,36,31,12,4,146
SAL51278,36,44,42,43,46,50,76,63,20,415,36,59,57,57,72,81,68,23,20,476,13,63,73,73,76,72,42,14,7,440,15,91,98,81,125,96,29,14,0,549,3,61,128,95,149,122,43,13,0,612,0,29,94,89,140,109,17,4,0,483,3,26,92,104,131,84,17,7,0,461,0,14,68,67,109,72,14,5,0,353,0,12,68,142,204,108,16,0,0,561,0,3,16,27,61,30,7,0,0,144,0,0,13,47,79,36,9,0,0,184,39,27,67,53,63,56,30,12,10,357,0,9,4,5,0,6,3,0,0,23,698,626,961,1042,1436,1111,598,254,87,6801
SAL51279,0,0,4,0,3,0,9,0,0,17,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,14,0,0,5,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,0,0,0,3,5,3,0,0,0,8,0,0,3,4,3,0,0,0,0,14,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,6,21,19,31,26,29,8,0,150
SAL51280,6,12,24,17,21,24,40,23,6,158,10,13,21,17,17,26,9,9,0,124,11,15,14,14,22,19,11,4,0,102,6,11,21,22,20,19,6,0,0,108,0,4,16,19,19,15,6,0,0,85,0,4,11,10,14,13,0,0,0,46,0,5,6,3,11,10,0,0,0,39,0,0,0,8,6,6,3,0,0,20,0,0,5,6,4,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,25,20,72,52,28,41,14,9,0,268,0,0,0,0,0,0,0,0,0,0,137,119,240,218,207,236,155,99,18,1417
SAL51281,0,3,3,3,11,9,8,5,6,38,5,3,4,5,0,4,13,7,0,36,0,0,3,0,0,3,0,0,0,16,0,3,6,4,6,9,0,0,0,25,3,0,9,3,11,10,0,0,0,45,0,3,8,8,5,4,0,0,0,38,0,6,16,4,13,10,0,0,0,45,0,9,6,9,12,8,0,0,0,37,0,7,14,17,23,17,6,0,0,88,0,0,6,6,8,4,0,0,0,26,0,0,6,3,6,4,0,0,0,10,0,7,14,21,19,13,8,0,0,87,0,0,0,0,0,0,0,0,0,3,22,38,104,101,105,113,61,24,8,578
SAL51282,9,18,12,7,6,21,43,54,24,181,7,13,34,21,9,15,38,37,12,185,8,9,23,14,14,11,15,17,4,120,5,14,18,29,22,13,10,12,5,120,0,14,29,25,23,20,14,9,0,141,0,7,25,8,12,23,6,5,0,82,0,4,21,15,14,15,0,4,0,88,0,5,19,17,5,12,3,0,0,70,0,0,36,33,36,19,0,0,0,136,0,0,7,3,11,0,0,0,0,22,0,0,0,14,9,3,5,3,0,29,14,4,20,16,17,18,27,15,10,129,0,0,0,0,0,0,0,0,0,0,108,122,316,242,219,226,281,256,97,1870
SAL51283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,4,11,10,5,0,4,0,0,38
