SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL51470,..,6,17,5,3,3,0,0,0,34,..,5,3,0,4,14,29,32,28,112,0,3,0,0,0,0,0,0,0,15,273,198,99,182,201,160,167,92,39,1405,..,0,61,251,304,254,240,129,29,1268,..,3,32,39,42,19,8,0,0,153,..,0,0,11,21,13,7,4,6,58,509,..,..,..,..,..,..,..,..,509,..,229,..,..,..,..,..,..,..,229,..,95,23,5,9,11,0,0,0,142,..,5,8,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,6,..,17,39,11,7,0,6,0,0,75,..,9,12,11,16,26,42,43,35,183,4,7,3,5,3,0,0,0,0,32,510,369,185,327,402,326,302,178,70,2672
SAL51471,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,6,..,0,4,0,4,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,5,0,0,25
SAL51472,..,51,84,14,14,7,11,4,0,181,..,20,161,145,124,142,158,81,75,908,4,7,18,9,5,15,6,0,3,70,449,320,959,610,386,380,325,166,101,3691,..,25,683,581,322,255,221,128,38,2248,..,88,395,175,71,37,19,3,0,799,..,3,29,74,70,56,35,9,10,286,909,..,..,..,..,..,..,..,..,909,..,179,..,..,..,..,..,..,..,179,..,107,82,50,16,11,3,0,0,260,..,45,61,14,17,16,19,9,4,188,..,18,46,5,5,5,3,0,0,78,..,86,186,39,26,16,15,5,0,383,..,39,267,263,244,279,242,115,95,1541,7,15,32,20,10,15,17,5,3,119,916,606,1787,1216,777,697,565,274,150,6996
SAL51473,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,3,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9
SAL51474,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,9,4,4,3,0,0,39,..,0,0,7,4,13,0,0,0,24,..,0,5,0,0,0,0,0,0,10,..,0,0,0,0,0,3,0,0,4,16,..,..,..,..,..,..,..,..,16,..,3,..,..,..,..,..,..,..,3,..,0,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,9,9,9,7,15,3,0,0,68
SAL51475,..,3,7,0,3,4,4,0,0,27,..,4,8,6,19,34,25,21,6,124,3,10,9,3,0,10,0,0,0,37,384,152,207,233,246,218,165,80,19,1706,..,11,120,219,274,257,198,106,13,1204,..,23,128,95,82,52,32,7,0,412,..,4,29,31,30,26,10,3,0,139,814,..,..,..,..,..,..,..,..,814,..,123,..,..,..,..,..,..,..,123,..,138,52,11,15,0,0,0,0,213,..,7,6,3,9,3,12,12,10,58,..,4,3,3,3,7,0,0,0,23,..,6,16,5,5,6,11,0,0,51,..,8,36,33,70,74,61,40,12,335,6,17,17,5,3,14,0,3,0,64,819,333,394,407,490,442,332,169,34,3424
SAL51476,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,5,0,0,34,..,0,3,8,6,4,8,0,0,34,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,23,3,6,10,10,10,7,0,0,68
SAL51477,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,19,..,0,0,7,0,0,4,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,4,4,0,38
SAL51478,..,0,0,0,6,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,41,14,18,25,24,22,18,7,0,158,..,0,5,28,31,26,31,12,0,142,..,0,11,10,10,6,0,0,0,37,..,0,0,5,0,0,0,0,0,11,81,..,..,..,..,..,..,..,..,81,..,9,..,..,..,..,..,..,..,9,..,12,4,0,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,11,10,6,0,0,0,0,18,..,0,0,0,9,7,0,5,0,14,0,0,0,0,0,0,0,0,0,0,81,28,38,55,51,37,45,14,0,345
SAL51479,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51480,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,4,10,14,9,11,19,4,0,82,..,0,6,16,12,15,28,0,0,85,..,0,3,0,3,0,0,6,0,10,..,0,0,0,0,0,0,0,0,4,33,..,..,..,..,..,..,..,..,33,..,7,..,..,..,..,..,..,..,7,..,8,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,5,0,0,0,0,5,0,0,0,0,9,34,16,14,21,26,27,33,4,0,165
SAL51481,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,7,10,0,0,24,0,4,0,0,0,0,0,0,0,4,30,27,22,21,45,35,54,21,0,255,..,0,6,16,35,41,82,32,10,224,..,0,8,3,10,3,3,0,0,30,..,0,0,3,14,4,0,8,0,26,62,..,..,..,..,..,..,..,..,62,..,22,..,..,..,..,..,..,..,22,..,22,11,4,11,0,0,0,0,53,..,5,0,0,0,0,0,0,0,13,..,5,3,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,7,..,0,3,0,7,12,20,3,4,50,0,4,0,4,0,0,0,0,0,6,62,55,36,39,81,68,110,45,6,504
SAL51483,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,5,3,3,0,3,6,0,0,27,..,0,3,9,4,3,10,3,0,28,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,12,4,3,9,4,8,11,3,0,51
SAL51484,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,15,11,4,6,0,0,0,52,..,0,12,18,4,6,0,0,0,40,..,0,10,6,0,3,0,0,0,27,..,0,0,0,0,0,0,0,0,0,35,..,..,..,..,..,..,..,..,35,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,5,34,0,24,26,19,14,0,0,0,113
SAL51485,..,3,4,4,3,3,9,0,0,25,..,7,9,6,18,24,39,16,9,123,0,5,3,0,0,0,5,0,0,22,180,139,109,148,140,129,126,36,12,1018,..,0,44,123,149,125,129,37,0,603,..,36,65,36,32,22,10,5,0,211,..,5,22,45,29,22,8,4,3,146,384,..,..,..,..,..,..,..,..,384,..,63,..,..,..,..,..,..,..,63,..,96,39,12,6,9,0,0,0,160,..,10,3,8,0,9,9,0,0,39,..,18,7,5,0,5,0,0,0,33,..,13,16,4,8,8,4,0,0,61,..,7,14,30,41,55,54,29,13,245,5,3,11,3,0,6,5,0,0,41,392,260,225,269,269,259,224,77,16,1992
SAL51486,..,0,4,0,0,0,0,0,0,7,..,9,4,0,10,11,7,7,0,60,0,3,0,0,0,0,0,0,0,10,135,92,71,82,77,75,62,19,0,614,..,9,28,57,62,65,61,33,0,313,..,16,44,22,23,28,6,0,0,141,..,3,29,27,26,19,12,3,0,117,280,..,..,..,..,..,..,..,..,280,..,54,..,..,..,..,..,..,..,54,..,53,22,12,5,5,0,0,0,93,..,21,10,6,0,8,8,4,0,54,..,3,3,0,0,0,0,0,0,15,..,5,10,4,0,8,0,4,0,30,..,10,12,11,29,25,21,15,0,125,0,8,6,0,0,0,0,0,0,22,288,181,154,149,145,148,114,56,0,1250
SAL51487,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SAL51488,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,12,..,0,0,0,3,7,0,0,0,18,..,0,4,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,3,6,3,12,0,5,0,36
SAL51489,..,0,6,0,3,0,0,0,0,9,..,0,0,3,17,21,24,14,5,79,4,5,0,3,3,3,3,0,0,22,325,130,111,248,188,157,133,54,10,1351,..,0,74,288,216,190,164,75,6,1012,..,12,56,69,46,26,15,3,0,235,..,4,18,42,39,16,4,7,0,125,674,..,..,..,..,..,..,..,..,674,..,123,..,..,..,..,..,..,..,123,..,90,32,8,3,0,0,0,0,143,..,10,4,0,5,5,11,3,6,41,..,9,7,0,0,3,4,0,0,24,..,0,13,3,3,3,0,0,0,28,..,4,6,16,29,34,37,14,7,144,11,15,0,3,4,5,9,0,0,43,685,273,213,435,352,285,240,106,15,2600
SAL51490,..,137,112,24,13,9,10,0,0,311,..,64,126,108,87,109,109,64,26,690,5,23,27,14,10,4,5,5,3,87,588,547,1001,734,446,392,336,126,49,4212,..,34,623,840,452,394,312,96,30,2779,..,143,514,216,94,66,47,5,0,1090,..,0,17,73,72,56,14,16,11,253,1177,..,..,..,..,..,..,..,..,1177,..,191,..,..,..,..,..,..,..,191,..,101,78,20,8,12,3,0,0,228,..,120,64,10,12,16,30,0,3,262,..,59,59,24,10,0,0,0,0,148,..,268,310,72,42,33,32,4,0,762,..,124,303,268,223,251,214,121,36,1549,7,40,43,23,12,16,7,5,3,166,1191,1071,2002,1554,935,842,670,248,87,8603
SAL51491,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,..,0,0,0,0,0,0,0,0,5,..,0,0,0,9,5,4,5,0,22,0,0,3,0,0,0,0,0,0,3,77,36,49,59,49,33,11,5,0,312,..,4,30,64,53,35,17,4,0,203,..,18,30,23,20,13,0,0,0,104,..,3,7,6,10,3,4,0,0,31,153,..,..,..,..,..,..,..,..,153,..,20,..,..,..,..,..,..,..,20,..,33,8,0,0,0,0,0,0,41,..,4,7,0,0,0,0,3,0,12,..,3,0,0,0,0,0,0,0,8,..,5,5,9,0,4,4,0,0,19,..,0,10,10,17,16,10,8,0,69,3,0,6,0,0,0,0,0,0,16,154,89,98,119,103,84,29,11,0,684
SAL51493,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,..,4,7,0,0,3,0,0,0,12,..,0,8,3,4,24,17,13,13,83,0,3,3,0,0,4,0,0,0,16,92,79,92,81,79,99,57,37,18,648,..,0,36,86,90,98,53,39,8,412,..,16,54,21,14,7,4,0,0,114,..,3,7,15,20,17,11,5,3,91,204,..,..,..,..,..,..,..,..,204,..,56,..,..,..,..,..,..,..,56,..,54,17,9,3,6,0,0,0,88,..,10,12,0,5,4,5,3,0,37,..,6,0,0,0,0,0,0,0,14,..,3,9,9,0,6,0,0,0,30,..,3,17,11,15,28,23,23,12,127,4,3,3,0,0,4,5,0,0,19,208,159,151,153,153,162,99,74,31,1196
SAL51495,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,4,6,6,4,3,0,0,40,..,0,7,3,6,6,6,3,3,42,..,5,3,6,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,0,3,3,0,0,5,0,0,0,12,20,5,13,11,14,17,4,3,3,83
SAL51496,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,14,..,0,5,0,4,3,0,0,0,11,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,8,3,0,0,0,26
SAL51497,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,16,..,0,6,4,0,3,4,0,4,15,..,0,0,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,3,4,5,3,4,0,4,30
SAL51498,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,4,0,0,0,0,26,..,0,0,7,12,3,3,0,0,23,..,7,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,10,3,7,8,12,4,3,0,0,49
SAL51499,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,5,0,15,..,0,0,0,0,0,5,6,0,10,..,0,0,4,0,0,0,4,0,7,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,0,3,0,0,8,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,7,0,11,9,3,8,6,0,44
SAL51500,..,4,5,0,3,5,4,0,0,25,..,4,9,7,9,13,25,12,0,74,5,8,4,0,5,5,3,4,0,33,272,140,155,152,154,144,98,45,12,1164,..,5,115,134,176,156,135,53,4,771,..,44,72,49,40,31,10,3,0,248,..,10,26,42,28,20,8,5,8,140,555,..,..,..,..,..,..,..,..,555,..,78,..,..,..,..,..,..,..,78,..,96,25,15,6,3,0,0,0,147,..,18,5,3,6,9,4,10,9,62,..,8,7,0,3,4,0,0,0,26,..,9,17,0,10,6,7,6,0,51,..,14,21,17,24,39,43,21,9,181,15,15,13,10,7,7,6,0,0,72,571,286,298,276,294,270,218,88,30,2332
SAL51501,..,0,0,0,0,6,3,0,0,13,..,6,4,7,7,28,23,18,16,106,0,0,4,0,6,4,0,4,0,11,88,47,62,55,71,104,105,58,18,603,..,0,28,54,48,100,120,61,10,421,..,20,48,14,13,29,6,0,0,134,..,0,10,13,16,9,7,10,0,63,185,..,..,..,..,..,..,..,..,185,..,25,..,..,..,..,..,..,..,25,..,21,8,7,10,3,0,0,0,51,..,4,4,4,0,5,0,3,0,22,..,0,6,0,0,0,0,0,0,7,..,3,3,4,9,6,12,0,0,37,..,3,17,14,29,53,48,42,18,220,0,0,4,4,7,13,5,4,0,34,185,86,114,118,132,206,200,118,30,1197
SAL51502,..,13,21,7,14,27,9,8,0,101,..,20,41,31,73,101,134,93,41,539,18,21,11,8,9,10,8,4,4,88,1182,673,694,746,879,819,559,273,82,5912,..,3,415,739,959,1011,674,299,56,4149,..,143,329,211,206,143,54,12,0,1098,..,17,101,157,178,86,41,24,17,635,2345,..,..,..,..,..,..,..,..,2345,..,573,..,..,..,..,..,..,..,573,..,469,222,71,47,20,3,0,0,835,..,70,40,16,22,41,44,23,9,254,..,27,24,16,6,11,4,0,0,85,..,42,62,22,36,43,24,20,0,248,..,48,114,112,161,201,212,133,60,1044,37,41,23,20,14,18,12,6,0,185,2379,1439,1330,1359,1628,1570,1073,516,150,11447
SAL51503,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,10,..,0,0,0,10,5,4,0,0,22,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,7,6,3,0,29
SAL51504,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,5,3,5,0,0,0,31,..,0,3,6,9,9,0,0,0,25,..,0,6,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,20,0,7,9,10,9,0,5,0,63
SAL51505,..,0,0,0,0,0,0,0,0,0,..,0,6,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,21,8,13,9,18,19,10,6,4,108,..,0,3,18,17,19,14,8,0,86,..,5,7,0,4,5,4,0,0,23,..,0,0,0,0,3,0,0,0,8,40,..,..,..,..,..,..,..,..,40,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,6,0,0,0,10,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,3,0,6,7,0,3,0,19,0,0,0,0,0,0,0,0,0,3,40,13,23,23,22,41,23,10,3,206
